timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
613845,-731,-561,-80,1671,-452,2483,-395,-653,905,2807,3170,1492
613888,-776,-609,-16,2096,1625,3294,-475,-680,737,3973,8921,2149
613924,-787,-550,-25,3003,1522,3519,-427,-626,829,4287,10544,2734
613962,-790,-559,36,3394,3633,3867,-401,-527,865,1950,17933,2364
614000,-794,-493,12,1782,6151,2442,-345,-530,1066,-2842,20497,1908
614040,-746,-494,17,3175,10662,3783,-552,-325,83,-1202,25012,888
614086,-779,-378,-143,2086,10388,-1216,-732,-1,156,-2502,12129,-6722
614124,-644,-401,-132,713,11009,-6586,-585,-231,164,-4400,11250,-12854
614166,-559,-359,-199,87,13257,-12402,-774,359,-465,-7751,6864,-18087
614205,-218,-242,-625,-8651,9832,-25013,-936,1383,-2000,-23950,5292,-25013
614247,-1125,267,-2000,-25013,-25013,-25013,1999,-164,-2000,-25013,-25013,-25013
614281,1999,-686,-953,-13467,-25013,-25013,1999,-2000,-2000,10921,-25013,-25013
614322,1008,-2000,-716,25012,-25013,-17694,1999,1999,1999,25012,-25013,-24240
614366,-40,-490,261,-9713,-4583,3652,1929,-1964,1999,-17225,25012,25012
614408,41,-1516,180,-10566,-1238,3880,359,1042,-2000,-11185,25012,7790
614447,-27,-1127,-23,7094,5632,2964,209,-1160,-402,15590,-19320,-5881
614485,-66,-1028,-61,6489,4159,1854,417,-1350,1109,3655,-3839,-7680
614526,9,-1010,-147,280,7472,3974,327,-1306,517,535,10035,4062
614563,-23,-1152,-218,2179,11445,7493,157,-1034,-201,5583,14132,577
614600,-104,-1126,-248,9361,12377,9791,59,-1080,103,14497,12937,-2533
614646,-152,-968,-207,13044,11448,12071,275,-1295,539,16335,22575,974
614686,-239,-966,-164,12216,13470,14729,227,-1111,366,15245,25012,3670
614728,-372,-914,-114,10314,13664,15126,86,-1082,260,15718,25012,2327
614766,-455,-796,-31,8739,10816,15351,-109,-960,126,11558,23319,3699
614804,-617,-776,-33,5796,10026,13809,-417,-748,-165,8841,14254,4139
