timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
261725,-211,-920,-325,-233,7,24,-109,-984,165,-81,-76,31
261765,-208,-980,-345,431,-329,426,-33,-1149,442,1838,3739,183
261803,-184,-1088,-351,4427,-852,3611,138,-1235,1277,10829,20103,-82
261844,-214,-1111,-283,17368,-441,11121,777,-1301,653,15237,25012,-421
261884,-315,-861,4,11311,5345,13985,26,-1312,-317,8151,25012,7941
261928,-423,-978,64,9971,9047,16603,-204,-1067,-251,8673,23722,9046
261964,-570,-696,-135,9501,11562,14819,-339,-672,108,6703,16800,11064
262007,-461,-649,-115,8247,14506,10110,-555,-116,62,2175,13943,1654
262041,-510,-472,-369,-2080,14571,-944,-873,294,-1991,-11328,7306,-8262
262085,-1416,-276,-1516,-25013,-25013,-25013,1999,-617,-2000,-25013,-25013,-25013
262125,1999,-377,-1610,-25013,-25013,-25013,1999,-2000,-663,-232,-25013,-25013
262165,1559,-2000,-651,25012,-25013,-25013,1999,1999,1999,25012,-25013,-7641
262207,155,-571,743,12609,-15187,-10280,1999,-2000,1999,-7940,-6249,-17696
262240,473,-820,625,-9698,9223,10096,1869,-981,1999,3322,25012,25012
262287,189,-1267,190,-7454,16122,13616,416,-215,-1507,-1129,25012,5035
262324,-46,-999,-23,1092,16348,8580,-22,-785,-662,4254,4172,-1402
262366,-158,-864,-130,-2433,15806,6558,12,-982,881,-1833,5400,-50
262405,-122,-946,-216,-4325,15077,5823,43,-940,424,-2507,21109,1613
262440,-180,-1028,-244,-1510,15337,6526,126,-1040,250,2851,25012,630
262485,-215,-960,-216,2769,18592,8100,9,-866,239,3190,21791,-2815
262526,-308,-906,-262,3016,16800,8156,40,-1056,-2,4251,25012,-2523
262563,-282,-840,-211,4722,13827,6463,-183,-882,-391,2189,17150,-2151
262601,-356,-817,-340,1612,9735,2924,-236,-815,-94,357,8645,-3299
262640,-295,-873,-298,2479,5906,1000,-189,-992,-30,1735,6998,-3035
