timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
305886,-859,-370,62,6193,667,9419,-658,-388,778,8360,6679,6912
305926,-860,-227,-7,6632,1794,8424,-810,-132,320,7345,5032,3967
305964,-813,-135,-37,4678,1741,4622,-731,5,615,3820,5074,261
306003,-824,-149,-50,4784,3587,2558,-762,-242,365,3167,7443,-2134
306043,-783,-104,-134,3277,3063,-1084,-865,87,339,-1001,7072,-2816
306084,-768,-152,-117,-663,4241,-7929,-706,-58,330,-6072,8348,-10170
306124,-787,-299,-125,99,4848,-10232,-711,-381,82,-5786,8196,-10982
306166,-669,-255,-239,-5366,3661,-17358,-855,335,-491,-14467,-2279,-15624
306203,-414,-310,-456,-16448,-860,-25013,-757,692,-2000,-25013,-7672,-25013
306245,-964,-481,-1058,-25013,-25013,-25013,1999,-908,-2000,-25013,-25013,-25013
306285,859,-1219,-609,-25013,-25013,-25013,1999,-2000,-1258,25012,-25013,-25013
306324,647,-1499,-352,10017,-25013,-14845,1999,-600,1999,25012,-25013,-5265
306365,-57,-1220,123,-16680,-9515,1039,1559,-2000,1999,-11580,13390,25012
306407,-119,-1265,29,-18197,1145,6375,229,-319,-432,-1462,22817,24089
306441,-121,-1259,28,-2988,2916,2803,-90,-88,-727,-5480,18424,-3729
306484,-112,-1053,-163,3271,3561,-841,114,-1427,-166,3082,-3448,-5187
306525,-109,-1070,-204,1288,3039,542,190,-1273,282,-399,1774,678
306565,-54,-1148,-258,1181,7765,4084,106,-1088,352,2391,8746,596
306604,-119,-1090,-248,3225,10333,6067,121,-1155,135,4577,12639,-655
306646,-106,-1092,-253,5962,14163,9940,208,-1097,345,9350,23749,-69
306685,-177,-939,-294,9213,17084,10785,157,-1180,-202,9395,23096,-178
306725,-217,-916,-368,6957,15662,11339,76,-1277,247,9729,24200,2627
306765,-247,-1019,-293,10187,13912,12379,163,-1193,186,13365,25012,2203
306805,-325,-902,-210,12086,9975,13701,-28,-1203,-66,11911,25012,5863
