timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
620046,-736,-412,176,16754,5988,16898,-260,-702,1249,18612,22044,9341
620086,-825,-238,183,16364,3819,15912,-837,-47,-500,13515,15800,13252
620126,-816,-208,88,7279,2317,6072,-841,475,852,4551,6073,1401
620162,-868,-266,192,4775,4145,1683,-720,-451,512,1907,12306,-2185
620204,-905,-293,64,3067,6174,-167,-875,-72,348,-744,6405,-2783
620241,-860,-340,36,-1340,5400,-4796,-764,-255,425,-5283,4427,-8444
620285,-854,-375,61,-2433,8217,-6287,-726,-354,513,-6625,7380,-8769
620327,-777,-345,-97,-5221,7967,-10122,-682,-270,110,-10798,4527,-11399
620365,-730,-366,-164,-7463,7111,-12854,-612,-518,-7,-12646,4627,-11697
620407,-647,-438,-164,-6386,5316,-12977,-664,-425,-274,-9883,-1836,-11180
620447,-264,-285,-624,-13103,-415,-25013,-1466,1999,-2000,-25013,-7622,-24649
620485,-1384,108,-1974,-25013,-25013,-25013,1999,205,-2000,-25013,-25013,-25013
620526,875,-1204,-628,-25013,-25013,-25013,1999,-2000,-2000,25012,-25013,-25013
620565,493,-1531,-643,25012,-16038,-11393,1420,-497,1999,25012,-25013,-13156
620606,-312,-495,31,-21177,-5658,1267,831,-2000,693,-25013,25012,23497
620647,-67,-1588,-153,-10042,777,2908,-471,826,-1555,-303,3698,439
620687,-173,-908,-412,6931,3818,-1966,-134,-1067,260,4914,-392,-8347
620723,-148,-988,-409,4121,-270,-3296,61,-1527,-364,584,1182,-5408
620765,-128,-1061,-409,1774,1680,970,2,-1119,74,2731,-232,-83
620807,-99,-1016,-420,2444,5200,3765,-86,-1206,-100,3035,4663,2119
620841,-189,-945,-341,864,2019,2683,-140,-840,-327,1608,2140,1778
620888,-197,-986,-349,3175,2460,2658,-132,-928,84,6644,467,-2210
620926,-192,-839,-358,4376,4393,3427,-65,-1166,82,3580,4109,-1035
620963,-236,-828,-329,-25,3052,3003,-147,-888,-143,931,3302,2692
621004,-235,-917,-351,287,2451,2821,-172,-925,-74,2132,2751,1342
