timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
121796,-134,-877,-442,-74,329,-244,-71,-998,29,-268,-425,-262
121835,-152,-916,-449,206,-134,-213,-45,-1044,145,318,-694,-246
121875,-154,-901,-427,375,-319,41,-25,-1014,221,756,-641,-186
121917,-161,-888,-412,567,-57,64,-75,-956,65,151,-599,-564
121957,-165,-954,-421,174,-493,-410,0,-1104,208,406,-1599,-688
121995,-196,-986,-445,1161,-709,986,-87,-1073,-10,2103,200,-125
122040,-226,-1020,-420,1783,-2477,1724,60,-1205,577,4283,1564,788
122078,-264,-1015,-371,3054,-1040,4886,74,-1244,741,7559,8611,2408
122117,-345,-942,-322,1355,3241,7552,203,-1017,1350,5225,20688,5235
122156,-229,-848,-327,-5088,14134,9018,863,-800,1659,-3677,25012,7935
122193,127,-540,-476,-11269,25012,7001,1453,546,177,-23751,25012,5338
122236,835,336,-2000,-18704,-8801,-22664,1999,1999,-2000,-25013,25012,-23797
122274,254,730,-1930,17835,-25013,-25013,1999,-197,-2000,25012,-25013,-3125
122315,1999,-1649,128,-3432,-25013,-25013,1999,-1573,1999,25012,-25013,-25013
122357,790,-895,1188,13670,-10177,-7528,1999,1999,1999,-25013,-25013,16763
122397,26,-1475,730,-15266,2703,5388,1999,-687,-118,-25013,25012,2780
122437,-93,-1208,143,-6408,8841,5344,-27,-446,-2000,-9282,13619,7035
122475,-135,-1170,-127,-2921,7282,3264,13,-655,117,5119,-22377,-3339
122515,-74,-1148,-243,4450,8979,2635,335,-1375,1320,1439,1445,-10057
122559,-106,-1063,-131,484,10641,3979,407,-1165,148,-2576,14120,1375
122596,-87,-1121,-143,-2625,12828,6583,341,-1218,850,2700,11004,3688
122636,-58,-898,-279,-1831,16943,9670,373,-724,654,1477,25012,3497
122675,-49,-779,-353,-1145,20529,10763,284,-857,-146,-2225,25012,2718
122717,15,-712,-565,-2324,21225,11564,290,-837,110,-490,25012,3275
