timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
332200,-792,-540,47,5497,5028,5185,-694,-538,350,4954,5180,1825
332242,-820,-488,14,5233,5300,4928,-750,-481,186,4169,6369,1945
332280,-817,-459,0,4451,3874,3867,-717,-576,368,2664,4767,555
332320,-820,-446,4,4058,3488,3132,-760,-526,262,2583,1971,183
332360,-817,-415,-38,2757,2768,1400,-777,-452,176,1688,1881,-233
332400,-813,-417,-28,1323,2867,-1744,-787,-293,325,-239,584,-3964
332440,-819,-381,-74,-972,3212,-5533,-816,-248,116,-3826,-140,-7512
332480,-706,-394,-75,-3338,3589,-11785,-675,-134,342,-7436,-477,-13195
332520,-599,-430,-167,-5655,4050,-19206,-615,-166,-205,-12487,-1716,-18403
332561,-353,-489,-727,-18033,-8800,-25013,-929,1423,-2000,-25013,-25013,-25013
332600,-1047,101,-1628,-25013,-25013,-25013,1999,-1207,-2000,-25013,-25013,-25013
332640,1999,-1619,-975,-25013,-25013,-25013,1999,-2000,149,25012,-25013,-23273
332680,-54,-1547,-724,25012,-14116,-15224,1962,1603,1999,25012,-25013,-24548
332720,-55,-429,52,-6075,-3094,-1438,1129,-2000,1954,-17325,22377,9512
332761,124,-1560,159,-3899,-1035,2103,456,-194,-2000,-3141,15943,5362
332800,43,-1006,-53,3417,5261,2142,224,-1164,445,4656,-10558,-2070
332840,-19,-995,-88,-1316,1225,287,217,-1088,193,-2055,6414,3024
332880,44,-1124,-180,-6,2374,742,158,-994,-20,1195,2036,19
332920,0,-1029,-208,1300,4233,2019,166,-1068,75,1351,4157,204
332960,-18,-982,-150,309,4207,2261,115,-1014,-34,753,2724,1259
333005,-59,-1012,-173,-604,4779,2851,153,-1057,271,829,2874,-45
333046,-46,-971,-220,89,8366,4886,151,-1039,260,1597,9191,2948
333086,-62,-1073,-246,635,11438,7064,219,-1102,572,5006,18162,1041
333125,-42,-1109,-237,8221,16200,10607,170,-1005,130,10212,25012,-1629
