timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
70675,-181,-882,-218,-377,2126,1098,-12,-897,419,-895,4240,1284
70716,-180,-948,-236,-811,2794,856,-24,-961,300,-654,4678,41
70758,-197,-957,-245,-932,1872,826,-41,-947,256,-854,2093,242
70793,-194,-993,-242,-979,1400,650,-25,-1069,347,-886,1070,207
70838,-220,-970,-227,-1077,190,992,-26,-968,423,-33,96,1003
70875,-223,-933,-242,-1548,430,1067,-37,-955,394,-458,22,1411
70913,-221,-900,-243,-1267,1147,1321,-77,-871,287,-177,556,830
70956,-199,-868,-259,-1328,1308,1011,-4,-877,468,-279,987,1197
70996,-129,-926,-247,522,3531,2645,142,-853,674,3068,10661,-2067
71036,-143,-900,-213,4658,8274,6414,289,-808,765,4916,22320,-3568
71073,-208,-634,-245,2423,14226,3582,-449,-977,237,-8286,21569,2096
71115,-779,-298,-1555,-25013,-25013,-25013,1544,1999,-2000,-25013,-17261,-17373
71155,1105,-843,-2000,-25013,-25013,-25013,1999,-2000,-659,25012,-25013,-21932
71193,1036,-1490,-353,25012,-25013,-25013,1999,1999,1999,25012,-25013,25012
71238,288,-904,803,5061,-14685,-11829,1999,-2000,1999,-5778,-25013,-11973
71274,341,-1105,340,-5012,9348,9838,1696,-918,1999,-1760,25012,23297
71313,3,-1214,-2,-4948,16058,15516,686,-430,-968,-6419,25012,11809
71357,-162,-1003,-311,-3887,19001,11871,-177,-876,-466,1681,14570,3067
71393,-202,-918,-424,-4883,17803,9335,-271,-967,-14,180,13174,3421
71434,-226,-971,-493,-4003,14173,6556,-294,-826,-306,1316,10541,-556
71473,-190,-1027,-486,-372,15119,5689,-215,-927,480,4331,11538,-3894
71513,-191,-932,-509,4969,19032,6239,39,-1012,448,5274,25012,-8635
71556,-166,-773,-535,6861,23008,9870,-37,-1385,-326,2699,25012,-102
71597,-239,-848,-497,2468,15113,8686,-157,-892,-44,4801,22652,-1421
