timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
626766,-485,-980,-32,3947,-509,2327,106,-1117,1028,7760,10299,725
626803,-549,-1090,-15,13325,-170,8265,142,-1381,905,20568,25012,379
626846,-592,-794,77,19725,-1546,13395,244,-1219,1003,24433,25012,9982
626882,-613,-788,302,25012,4008,18899,92,-956,729,25012,25012,7537
626927,-847,-326,286,18390,15631,18179,-685,-88,-322,10807,25012,10491
626962,-760,-350,37,8375,13629,8809,-692,69,348,4212,21263,60
627004,-780,-343,106,6100,14047,1736,-688,-154,268,-404,13179,-4900
627045,-671,-308,-54,-145,17630,-4408,-802,312,-20,-8095,15534,-10276
627084,-607,-323,-209,-8145,17712,-18550,-576,442,-413,-16763,8838,-25013
627122,-345,-363,-428,-17000,16225,-25013,-72,541,-1135,-25013,-1696,-25013
627160,136,-360,-1195,-25013,6119,-25013,398,1840,-2000,-25013,6608,-25013
627205,223,-353,-1121,-25013,-25013,-25013,1999,-2000,-2000,-6294,-25013,-25013
627248,868,-2000,-583,25012,-25013,-21797,1999,1999,1999,25012,-25013,-11667
627285,-7,-824,71,14276,-18064,-15903,1999,-2000,1999,-25013,15177,9685
627327,-12,-1266,298,-19273,-5032,1968,565,-10,-989,-20893,25012,19231
627364,-37,-1444,0,-5974,2786,3506,-9,-562,153,4920,-4982,285
627405,-94,-1046,-164,7650,1492,498,228,-1174,-119,3943,3312,-4890
627445,-64,-1012,-134,2557,718,506,361,-1327,326,1193,-2095,-245
627480,-24,-1130,-192,572,3924,2687,230,-1005,185,1558,6874,2592
627525,-72,-1090,-206,4083,6581,4431,135,-1029,-61,5945,7078,-484
627567,-139,-1016,-221,7507,5361,5186,109,-1003,56,9236,4768,-2435
627608,-136,-1015,-178,9247,5535,6183,230,-1174,512,13107,10532,-1363
627646,-191,-981,-143,10717,9870,9577,298,-1111,346,13351,19111,482
627684,-235,-970,-95,9635,11706,11952,188,-1146,279,14554,17716,610
627725,-318,-1021,-77,13424,13143,15280,104,-1155,388,18918,22001,-271
