timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
672726,-227,-895,-306,-374,-18,549,0,-933,176,-151,-1848,-137
672760,-190,-966,-284,128,25,1054,109,-1142,214,2483,2072,70
672806,-298,-915,-294,1666,64,3226,-17,-1079,62,3406,703,2960
672846,-254,-926,-284,729,-880,2506,-70,-864,40,2987,48,278
672886,-292,-924,-267,2019,-943,2207,4,-1101,172,3682,1311,-47
672922,-307,-892,-251,1977,-1124,2711,-45,-979,146,4080,-22,886
672964,-311,-972,-262,2490,-1584,3452,17,-1278,349,6961,3212,1206
673002,-367,-971,-231,4472,-2700,6529,62,-1068,485,12611,4766,4268
673041,-251,-1000,-378,8277,-1579,13832,1055,-1891,1999,25012,25012,10966
673084,-550,-743,186,14911,15301,18845,430,-500,-456,11401,25012,11236
673124,-412,-474,41,17083,21569,12771,-555,329,-115,3058,25012,7290
673165,-24,-121,-489,-9361,18761,-13958,-881,1999,-326,-25013,18903,-6289
673203,272,-505,-2000,-25013,-14250,-25013,1999,1999,-2000,-25013,25012,-25013
673247,1999,-1378,-1022,-19138,-25013,-25013,1999,-2000,1504,25012,-25013,-25013
673284,1414,-1411,-862,25012,-25013,-25013,1999,1868,1999,25012,-25013,-25013
673322,83,-539,1005,506,-13162,-4044,1999,-1251,1999,-14429,-6536,25012
673361,300,-1495,605,-11074,8066,5421,794,206,-1016,-22140,25012,11295
673403,44,-1064,-129,-1521,9601,3453,0,-645,-523,157,-1258,-120
673445,56,-1060,-251,75,5718,2077,217,-1056,243,-699,3604,-569
673484,-7,-974,-298,477,9608,4473,220,-1370,114,-585,12231,1609
673524,-35,-988,-332,-1196,10997,5381,18,-920,-425,1388,9670,3141
673563,-63,-960,-342,-1204,7865,4251,-23,-877,-53,941,4062,2162
673604,-55,-963,-327,764,6806,3570,-2,-925,-1,983,7157,-347
673640,-71,-896,-323,2024,6605,2877,46,-974,-83,1206,7634,-856
673683,-64,-853,-329,-419,6493,2576,66,-948,50,-1402,8126,1622
