timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
330646,-718,-608,226,11564,23567,12491,-538,-688,13,7292,24864,4798
330686,-793,-524,85,8870,13467,5780,-733,-359,-27,2868,14131,2648
330726,-812,-508,160,5609,8961,3440,-780,-587,173,2935,8110,547
330763,-811,-489,123,3927,7222,1474,-727,-328,475,1374,5277,-2045
330806,-867,-459,58,939,5432,-1254,-777,-537,136,-1064,-348,-2919
330845,-780,-489,54,-6,2937,-2465,-607,-603,822,-667,2056,-3553
330886,-788,-453,65,-10,4541,-3109,-780,-247,269,-2778,1213,-4876
330925,-755,-438,-72,-2585,3369,-8031,-812,-205,-40,-5927,-1945,-10093
330966,-710,-465,-23,-3564,1778,-12708,-724,-445,137,-10053,-1843,-11284
331007,-480,-351,-500,-18332,-10561,-25013,-852,1585,-2000,-25013,-25013,-25013
331042,-1753,1089,-1920,-25013,-25013,-25013,1999,-1718,-2000,-25013,-25013,-25013
331085,1029,-1164,-952,-25013,-25013,-25013,1999,-2000,-1195,3564,-25013,-16183
331127,134,-1701,-1119,25012,-18302,-5480,1155,470,1999,25012,-25013,-8092
331165,-231,-88,-354,-5982,-7705,-2381,315,-2000,1999,-14575,3465,-2513
331204,75,-1442,-223,-6345,-6187,-1894,-34,22,-1395,-2470,17470,8993
331244,-81,-981,-270,5588,-1062,-1409,215,-1359,250,5564,-16803,-6990
331288,-22,-982,-244,-95,936,-14,122,-1181,439,-1369,5072,1935
331324,-16,-1049,-305,209,2014,402,22,-944,-248,567,4016,1000
331366,-25,-1008,-347,1393,3084,1273,40,-1076,-211,1726,2090,16
331400,-23,-1008,-310,1705,3809,2407,62,-1043,5,2480,933,151
331440,-46,-983,-304,2820,6527,3200,3,-881,203,3922,6470,-1025
331484,-66,-932,-317,5106,8235,3536,35,-1076,-45,4504,9228,-1252
331522,-76,-1006,-296,6727,8939,4039,-4,-694,-30,7386,13673,-3891
331562,-46,-1092,-306,15068,11354,5199,128,-1225,288,12537,14035,-10954
