timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
336925,-298,-979,-280,1258,239,1903,-80,-1048,227,3882,4312,716
336965,-316,-972,-257,4660,306,3913,-57,-1076,312,6066,5543,843
337003,-312,-914,-215,3932,1116,4615,99,-1232,991,5651,11172,2093
337045,-164,-1049,-182,8563,3750,11011,578,-1127,899,10604,25012,6208
337086,-439,-780,-128,8951,12212,15684,377,-1035,-102,6829,25012,7925
337120,-339,-886,-171,9029,17273,14154,506,-1069,55,9872,25012,6761
337167,-509,-647,-283,15648,19519,12615,-496,-463,-1364,8638,21901,8050
337206,-551,-637,-375,8434,8843,5063,-492,-543,-385,4168,6515,1351
337246,-488,-617,-302,1820,4159,-374,-779,-74,-1002,-5649,86,-3533
337288,-203,-532,-672,-12547,-6440,-17316,-827,1504,-2000,-20874,-1986,-24620
337323,-1400,-99,-817,-25013,-25013,-25013,1999,643,-2000,-25013,-25013,-25013
337368,1999,-1108,-726,-25013,-25013,-25013,1999,-2000,-92,25012,-25013,-25013
337403,571,-2000,-572,25012,-24645,-4305,1999,755,1999,25012,-25013,-1325
337444,-91,-340,184,1508,-16706,-5521,749,-1159,1380,-10169,11820,-1214
337483,51,-1484,359,-4138,-5724,-2521,510,-931,-120,-813,7938,503
337523,14,-1172,208,6764,2673,-290,407,-979,339,4857,-778,-6420
337565,-14,-882,91,1736,4348,-179,354,-1247,395,-1306,6060,1264
337603,4,-1079,-26,-1896,4379,693,229,-940,-33,-909,6637,2083
337643,-11,-1011,-99,767,5764,1598,151,-857,-1,1408,4038,-807
337685,-48,-977,-85,1670,5877,1576,159,-1054,148,2057,4296,-961
337720,-74,-974,-63,1345,4543,1447,190,-1132,41,1678,4973,1639
337764,-82,-1028,-50,174,5621,2313,316,-1092,843,3461,7386,-798
337805,-81,-1068,-66,4125,12583,6035,241,-994,222,5561,21706,2698
337844,-192,-925,-55,2255,12230,5347,151,-1006,52,1852,15164,2428
