timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
286847,-361,-988,-163,4890,2448,6737,59,-1215,669,6724,15188,4258
286886,-384,-893,-78,3031,5990,8931,-39,-893,434,2332,23217,6876
286925,-468,-839,-175,886,7267,8906,-93,-912,423,1343,22862,5923
286965,-573,-726,-232,1922,5577,7219,-279,-786,-443,125,24582,7119
287005,-465,-749,-250,2241,2065,3530,-202,-647,359,1980,16418,4835
287045,-556,-650,-417,4561,10503,4307,-109,-675,426,1689,24512,613
287089,-385,-801,-129,7662,22230,5777,-151,-515,-65,2403,23671,-3363
287125,-334,-478,-479,3183,21129,-1500,-304,-44,-1335,-6258,11911,-9600
287167,1,-459,-1189,-11765,-4948,-20086,370,-270,-2000,-19666,-3790,-22412
287208,-1282,-425,-960,-15070,-25013,-25013,1999,7,-2000,-11174,-25013,-25013
287240,1576,-656,-835,-16982,-25013,-25013,1999,-947,793,-1208,-25013,-25013
287285,604,-2000,0,22896,-25013,-22096,1999,-2000,1999,25012,-25013,-12481
287326,299,-615,646,4629,-8503,-590,1060,-1395,1999,-8493,17322,7078
287365,231,-1270,604,-11426,6630,5876,492,-596,-81,-5178,13815,9070
287403,94,-1277,189,701,7145,3377,231,-732,-220,3199,7501,-650
287443,7,-973,17,4144,5224,394,224,-967,60,1638,471,-3859
287485,2,-1075,-9,-478,3989,-81,268,-1245,186,-368,728,-2091
287524,-31,-1118,-50,808,3763,1441,218,-1136,95,1585,1633,590
287566,-72,-1036,-51,251,2971,1607,184,-1021,153,529,381,215
287606,-80,-1029,-50,-154,3442,2084,199,-1083,254,1238,1595,1494
287645,-83,-987,-58,-250,5367,2826,127,-997,296,437,3138,1741
287683,-139,-950,-121,-993,5350,2931,44,-929,17,-430,5222,2271
287726,-154,-973,-146,-228,3801,1773,35,-957,8,672,1678,181
287766,-159,-968,-139,861,3292,1219,68,-947,159,1060,1235,-748
