timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
313444,-616,-793,-79,3446,3413,4567,-336,-1335,658,6960,9882,1250
313486,-768,-655,-87,7683,3578,8581,-717,-493,-47,6103,4119,7457
313520,-666,-568,-146,4772,870,5583,-603,-488,573,4979,4145,3074
313565,-766,-535,8,5090,2591,4451,-633,-630,287,4439,7177,2280
313604,-754,-483,-68,4905,3013,3440,-701,-330,203,3581,5161,661
313640,-717,-484,10,5678,4184,1881,-600,-457,637,4457,7262,-2964
313687,-740,-404,-65,4151,4645,-1260,-777,-156,-64,303,4699,-5232
313727,-686,-471,-38,2432,4132,-6991,-727,-302,90,-2296,5249,-10539
313766,-584,-397,-217,-4891,1927,-14819,-1006,419,-780,-14437,-5182,-15429
313804,-726,-542,-744,-25013,-20084,-25013,1085,1189,-2000,-25013,-25013,-25013
313844,425,-385,-609,-25013,-25013,-25013,1999,-2000,-2000,-25013,-25013,-25013
313883,879,-2000,-363,-9283,-25013,-21186,1999,-2000,663,25012,-25013,2466
313926,27,-673,-367,1201,-22192,-8055,1378,-704,1999,4380,-25013,-12452
313965,-16,-1272,5,-14314,-7557,2480,394,-725,202,-4188,25012,14186
314005,-22,-1229,-97,-1886,-1859,2648,-132,-240,-1137,4875,-4441,79
314047,-100,-900,-159,6080,-1421,-829,169,-1068,314,3312,-6893,-5601
314087,-49,-1016,-86,1671,-738,-667,239,-1248,455,1929,-3125,-1150
314126,-18,-1038,-152,1841,4883,2011,167,-959,422,2590,5705,-903
314160,-42,-1012,-171,3949,8441,3464,124,-1045,118,4222,10241,-975
314201,-81,-1033,-176,6609,9466,3866,114,-880,-92,6453,9127,-4189
314243,-96,-1059,-141,9364,12402,4417,230,-963,613,10242,10416,-8316
314280,-94,-1060,-179,15774,15303,6864,386,-1372,473,13274,25012,-6412
314321,-155,-1027,-63,17380,15219,8093,433,-1225,275,13897,25012,-3487
314364,-176,-1001,17,14153,17877,10712,565,-1530,633,14729,25012,2353
