timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
308206,-735,-564,-2,11131,3240,12455,-570,-432,28,11129,17268,12896
308242,-732,-462,-49,7308,2931,8421,-652,-271,448,5158,15751,7709
308288,-793,-476,11,5113,2338,5407,-798,-398,-379,4085,8864,5955
308326,-766,-404,-116,3581,582,2761,-911,51,-215,939,-2296,480
308368,-719,-448,0,162,-1351,-2108,-679,-548,602,612,-2312,-3729
308400,-779,-474,42,178,1271,-2532,-785,-318,237,-837,-726,-3908
308446,-724,-497,-16,-2580,1090,-5907,-692,-407,211,-3742,-1490,-8099
308489,-741,-617,41,-1730,2601,-5642,-611,-773,421,-2263,-406,-7290
308525,-713,-621,-23,-1306,2590,-4856,-635,-591,367,-2379,-2254,-6879
308565,-668,-617,-28,-2265,3638,-6693,-616,-458,250,-4750,1396,-9915
308606,-614,-636,-129,-4854,3636,-10014,-821,-438,-286,-11786,-880,-7745
308646,-862,-309,-804,-23692,-24660,-25013,-154,1469,-2000,-25013,-25013,-25013
308685,1311,-351,-780,-25013,-25013,-25013,1999,-2000,-2000,-25013,-25013,-25013
308726,564,-2000,-567,9126,-25013,-17598,1999,-339,1961,25012,-25013,338
308767,-36,-438,-184,-1396,-25013,-11264,1092,-2000,1999,-8294,-25013,-13596
308806,156,-1526,111,-8392,-17978,-1677,486,-406,767,1335,1962,12659
308842,101,-1242,148,601,-2574,1319,307,-836,596,3504,938,-3345
308885,48,-911,78,3376,4803,2857,298,-1233,188,-1000,10412,3717
308926,-15,-1056,10,-2026,2800,2416,90,-787,-114,-445,3328,3860
308965,-39,-1094,-121,1141,4777,2225,70,-1000,382,2567,3873,-1445
309008,-53,-1071,-95,3323,8289,3481,166,-1107,266,3013,8182,-1831
309046,-69,-1036,-66,3041,12095,4938,222,-873,325,3849,7100,-3791
309084,-56,-1046,-66,3507,18580,7369,275,-1076,799,4103,14322,-4805
309125,-153,-1003,-128,6873,20231,8731,380,-1042,242,4922,25012,-1133
