timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
564781,-25,-465,-961,732,148,-111,-470,-896,-444,900,-470,-190
564819,-41,-566,-1053,1851,432,1801,-594,-927,-609,5729,770,-1050
564861,-85,-626,-1228,11618,-993,4990,-828,-794,-894,17935,-2602,-5853
564899,-160,-858,-1394,25012,-4419,7925,-864,-1113,-830,25012,-1887,-13595
564942,-196,-1417,-1380,25012,-11872,14621,-440,-1790,-670,25012,-5134,-15223
564979,-76,-1645,-1124,25012,-15067,25012,-143,-932,-489,25012,-5696,-16356
565021,197,-1220,-792,25012,-13622,25012,140,-661,286,25012,4126,-23054
565063,614,-803,-1187,25012,-21959,25012,675,-2000,-2000,25012,25012,15984
565100,1090,1020,-989,25012,-25013,25012,706,1999,-2000,25012,1205,25012
565143,951,782,-524,25012,-25013,25012,1340,698,-801,25012,-25013,16820
565182,1515,1284,-839,25012,-25013,25012,1008,1999,-1821,25012,-3750,25012
565219,777,1999,-1589,13012,-25013,16954,195,1999,-2000,-7597,5196,15117
565261,874,1201,-1510,3364,-25013,-9304,1999,-101,-2000,-625,-25013,6793
565302,1960,1031,-212,14135,-25013,-8457,1999,489,1999,6113,-25013,16274
565343,1723,1450,1531,-12226,-23670,3666,1999,1999,1999,-11131,25012,11725
565380,1079,642,1460,-8397,2025,1311,1224,686,-1764,-5423,17391,-4051
565420,390,1016,1136,-8446,-729,1587,1003,1183,1735,-9240,-7783,8429
565461,301,1071,845,-17678,6090,2660,999,1353,1010,-15979,16767,8058
565501,427,1029,787,-24689,19839,3147,1172,1167,1015,-21751,22097,9617
565541,264,841,512,-25013,25012,5745,1088,807,331,-25013,25012,19109
565581,123,694,467,-25013,22964,9227,881,1010,-285,-25013,25012,25012
565622,46,587,633,-25013,13194,8507,777,1105,689,-25013,12190,25012
565662,-24,246,686,-25013,10385,7091,727,945,708,-25013,16148,25012
565701,-90,80,858,-25013,7364,7472,656,522,717,-25013,7355,25012
565740,-78,-109,771,-25013,5929,4554,559,688,1131,-25013,6977,24181
