timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1168725,-234,-1052,-484,12175,-4896,4522,-218,-987,274,16906,-3092,-4494
1168765,-272,-897,-288,16595,-5480,5067,-148,-700,407,16736,-4914,-4188
1168806,-315,-1128,-156,18953,-4665,4699,-91,-705,701,22448,247,-12560
1168844,-288,-1122,-123,25012,-4212,8806,-52,-715,504,25012,1815,-16762
1168880,-344,-899,39,25012,-7009,11100,5,-366,381,25012,-3590,-16010
1168920,-280,-738,208,25012,-8922,12206,154,401,780,25012,-1280,-23681
1168966,-263,-263,362,25012,-7389,16400,282,305,1058,25012,-4045,-18812
1169004,-208,197,508,25012,-8259,17523,233,818,960,25012,-641,-13506
1169044,-116,469,622,25012,-2704,13689,393,1061,1680,25012,6263,-15723
1169085,-145,715,487,25012,5995,13000,463,227,858,25012,25012,-12319
1169125,-26,784,152,22653,9983,14367,87,-173,-450,21240,25012,-7593
1169163,-629,930,-1065,20603,-25013,6558,1012,-2000,-2000,14177,16485,25012
1169205,840,1155,-867,25012,-25013,12336,1999,1999,-2000,25012,-25013,25012
1169242,800,1999,262,14680,-25013,-6416,1999,1999,1999,-11068,-25013,-6355
1169286,792,500,360,5488,-14253,-2294,1581,772,509,-17069,25012,-1396
1169324,250,1307,596,-3701,-10174,1996,432,804,-2000,-3530,-11738,5186
1169363,263,967,490,3922,-6289,-1987,775,1439,1201,4529,-11915,-4624
1169406,245,976,365,-5635,5766,2056,438,824,80,-5539,18595,2467
1169447,79,1114,153,-7355,5838,3185,87,1213,-770,-5507,5988,2727
1169487,122,929,232,-6607,7539,1214,508,1021,450,-5121,3301,2
1169525,134,1342,290,-21198,18595,3916,563,1215,660,-24771,18644,10838
1169564,97,714,182,-25013,19786,3663,252,1629,-1082,-16674,25012,-3058
1169608,-25,989,406,-8967,12163,1569,208,623,-250,-9257,-1932,6161
1169644,-44,1057,514,-23742,7122,341,509,762,972,-22230,5864,15416
