timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1153885,-175,-1073,-479,3805,-369,1619,-154,-993,120,7147,1491,-4043
1153927,-199,-1021,-435,11223,-1921,3190,-40,-1153,209,12199,-1067,-2404
1153961,-183,-1068,-397,12943,-2707,4438,-144,-851,178,16725,2412,-6490
1154003,-212,-1164,-354,25012,-4873,7343,-45,-1041,97,25012,1631,-11686
1154046,-229,-955,-146,25012,-8068,10109,9,-368,468,25012,-1874,-15358
1154081,-264,-843,111,25012,-8941,9932,255,-328,886,25012,-2129,-16487
1154124,-251,-682,393,25012,-4990,13091,247,-19,1293,25012,8030,-21316
1154164,-282,-387,495,25012,-4191,18741,201,-136,645,25012,11002,-15391
1154205,-260,294,404,25012,-3727,22290,159,442,678,25012,14484,-10446
1154244,-29,756,521,25012,-505,22038,518,1149,1224,25012,25012,-5535
1154284,-41,1051,304,25012,13038,23503,-321,-513,-1571,22945,25012,-4472
1154324,-183,1278,-937,20578,-25013,12915,228,13,-2000,21138,-7679,25012
1154365,840,1125,-348,25012,-25013,6616,1999,1999,-2000,25012,-25013,25012
1154404,974,1999,362,18424,-25013,-10873,1999,1999,1423,-7308,-25013,8
1154446,704,653,1187,-2487,-21118,-3220,1999,-819,1999,6077,-25013,7845
1154484,373,870,1072,-3147,-2475,2266,1921,1768,1375,-2462,25012,10288
1154526,184,978,656,-5354,8048,2454,564,1402,-1532,-6403,25012,-1813
1154560,59,1075,441,-8802,9901,1765,212,759,-884,-5458,6398,5151
1154603,105,1022,427,-12630,9323,747,538,1001,619,-9978,4477,5946
1154644,170,1111,453,-24567,14522,784,688,1433,467,-20076,24827,16805
1154686,-11,895,536,-25013,17003,-67,260,1245,-792,-22490,16347,11705
1154722,-114,886,560,-25013,11887,-3660,313,924,532,-25013,3856,15628
1154764,-201,346,705,-25013,5974,-3806,475,453,177,-21866,11093,18804
1154806,-200,605,859,-25013,3555,-3243,594,1107,1062,-25013,-1835,24124
