timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
597220,-49,-856,-987,19067,-3814,7490,-357,-972,-701,25012,-1558,-3684
597260,-57,-826,-949,25012,-5233,9577,-314,-897,-392,25012,-2126,-7136
597301,-120,-881,-798,25012,-7193,11125,-273,-924,-299,25012,-3404,-7976
597339,-165,-935,-552,25012,-8624,11717,-152,-564,77,25012,-5890,-10848
597380,-164,-913,-336,25012,-7706,14313,-44,-693,424,25012,-1251,-13725
597422,-238,-793,-78,25012,-13046,21009,33,-544,146,25012,-1035,-6796
597462,-119,-405,192,25012,-15914,24121,48,687,354,25012,-3245,-6808
597499,-135,-78,271,25012,-15806,25012,235,14,360,25012,1647,-1422
597541,37,694,407,25012,-14484,24344,191,1793,58,25012,-1902,8574
597582,87,1063,552,25012,-8116,13974,298,1511,654,23738,2158,-1123
597617,130,938,495,16691,-305,8908,376,839,1001,16493,11628,-1914
597662,197,895,244,11014,5941,10414,271,47,-629,9541,25012,5872
597702,-532,1111,-761,3870,-22040,5273,324,98,-2000,-4929,-13146,25012
597743,540,564,-934,25012,-25013,-1517,1999,1999,-2000,19938,-25013,25012
597779,1454,1978,-716,25012,-25013,-13687,1999,922,1970,6725,-25013,2994
597819,628,1350,491,-4026,-25013,-719,1904,1293,1999,-5833,-14104,17741
597861,702,938,363,-7383,-1370,6432,577,1802,-1157,-1227,13911,2021
597901,539,889,223,1742,2542,-97,802,374,-50,1586,668,-1184
597940,315,1117,197,-9912,8636,6622,691,1094,767,-6070,18642,7961
597979,275,1139,185,-14438,18182,8411,1039,973,163,-9829,24600,5401
598022,308,1211,260,-25013,25012,12888,1291,1163,270,-21457,25012,17559
598062,403,732,288,-25013,25012,14636,1342,1338,-160,-22263,25012,16298
598103,354,794,709,-25013,22588,10702,737,1305,-594,-22675,22578,18259
598143,9,610,570,-25013,14606,5245,541,1029,321,-25013,17106,16558
598178,45,218,782,-25013,6124,2416,656,546,294,-25013,13980,15636
