timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
620502,23,-1099,-1085,25012,-8601,14576,-321,-1293,-491,25012,-672,-7095
620542,-21,-1177,-980,25012,-8154,23322,-270,-976,-695,25012,93,-8609
620579,-84,-898,-603,25012,-10703,25012,-185,-493,8,25012,-2109,-9500
620617,-135,-771,-397,25012,-12885,25012,-62,-215,8,25012,748,-9551
620660,39,-87,-79,25012,-14156,25012,117,96,157,25012,7738,-2103
620701,65,314,97,25012,-12161,25012,78,1067,65,25012,3921,3053
620743,123,611,208,25012,-6051,21820,220,537,286,25012,10696,935
620782,166,536,104,22670,-2041,19671,406,150,303,25012,19301,5624
620821,349,767,-75,17198,80,21354,246,101,-1591,19299,18267,12993
620857,315,1207,-1216,11916,-18332,16513,423,-688,-2000,2789,6415,25012
620903,687,1237,-1658,25012,-25013,8074,1999,1999,-2000,18105,-25013,25012
620941,1297,1770,-844,22162,-25013,-8559,1999,901,1004,-5272,-25013,17820
620980,1697,1056,535,2037,-25013,-4135,1999,740,1999,-900,-25013,23152
621019,955,990,793,-8606,-13454,5896,1671,1953,1530,152,25012,8639
621060,691,1241,696,-3947,6845,3520,956,729,-747,-340,17729,-3636
621102,418,879,513,-6557,10148,3443,983,898,204,-4660,9109,3303
621141,358,1434,478,-17768,20394,6785,1242,905,1227,-12977,24037,11635
621181,241,770,326,-25013,25012,9690,1375,1455,-221,-16069,25012,5753
621218,445,968,555,-23615,25012,7868,1031,696,-1168,-16588,25012,12042
621261,69,944,544,-25013,18709,5280,859,1065,575,-25013,23667,24189
621301,14,655,619,-25013,11055,4148,903,905,533,-25013,19512,25012
621341,-114,287,590,-25013,9332,7196,887,1046,916,-25013,22929,25012
621379,-114,-113,606,-25013,6109,8454,890,439,1196,-25013,20013,25012
621420,-187,-423,390,-25013,4653,9865,586,761,974,-25013,20037,25012
621461,-161,-723,251,-25013,5635,7342,502,41,1267,-25013,15233,25012
