timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
278678,-129,-693,-1016,15387,-319,2712,-472,-1021,-579,15837,-3009,-4084
278719,-154,-786,-959,16486,-2235,3073,-440,-991,-235,17740,-595,-5496
278759,-178,-963,-888,23241,-2213,4807,-427,-1063,-384,25012,-1937,-7400
278796,-216,-969,-815,25012,-4292,6848,-306,-1351,-164,25012,-1580,-5703
278840,-223,-960,-618,25012,-8496,8595,-371,-577,-249,25012,-6235,-4509
278880,-271,-984,-452,25012,-8566,7699,-163,-598,145,25012,-9303,-11347
278921,-240,-738,-76,25012,-13230,10075,-59,-256,446,25012,-6601,-4107
278960,-197,-739,130,25012,-12192,11994,6,479,336,25012,-10249,-10511
278999,-195,-238,222,25012,-9082,14851,200,251,1176,25012,-7051,-10434
279042,-111,45,464,25012,-10006,19588,269,666,719,25012,4106,-3099
279080,110,393,537,25012,-464,23001,495,424,1483,25012,17461,-5183
279119,109,835,566,25012,7570,25012,471,218,-187,25012,25012,7129
279158,-173,1575,-940,17053,-21230,12483,454,1682,-2000,-13892,25012,24218
279199,461,1007,-858,25012,-25013,-8905,1999,1757,-2000,25012,-25013,25012
279240,1999,1999,168,25012,-25013,-14856,1999,1999,1999,-15676,-25013,962
279280,834,796,622,-3826,-23819,-6447,1999,-820,1999,1154,-25013,13570
279320,568,981,342,-3355,-4336,7035,1999,1999,-474,-25013,25012,19509
279359,315,933,543,-5788,1313,2602,582,714,-2000,-3954,7429,-15983
279397,276,1164,303,-6255,8345,2935,523,527,934,1132,-18545,11930
279439,297,976,272,-12527,7919,5273,809,998,363,-9674,24432,9058
279481,222,1219,398,-23764,14558,7336,639,1504,394,-15260,17138,12779
279518,377,574,521,-18551,21437,4566,829,1291,-64,-8480,25012,-2988
279561,193,1221,543,-16948,16435,5732,649,665,100,-17330,12312,16840
279598,46,828,570,-25013,8629,3469,747,1018,180,-25013,25012,19603
279639,143,549,849,-25013,1283,2797,551,1159,415,-25013,3780,15401
