timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1083840,-111,793,513,-5925,2586,-3010,85,863,572,-9196,7950,-506
1083880,-135,857,534,-7770,3833,-3779,69,1052,810,-14403,14585,2497
1083920,-184,904,640,-15071,4240,-7145,9,1451,459,-22355,15616,1405
1083961,-244,691,838,-17390,3724,-8429,31,829,562,-19884,12985,-3361
1084000,-250,557,749,-7628,4925,-2707,-31,512,403,-3839,16888,-1050
1084040,-251,621,723,6016,4196,4062,-29,286,548,8429,15558,11474
1084080,-247,659,755,8774,2469,6856,-32,689,350,14572,9930,11650
1084120,-102,790,578,12718,7474,11258,88,1045,395,10744,15278,14215
1084160,-14,961,-28,8029,3226,10866,273,685,-1712,5916,8534,10989
1084201,-325,1234,-1379,18977,-25013,7641,1999,1367,-2000,15718,-25013,25012
1084240,1720,1527,162,25012,-25013,1125,1999,1999,463,19606,-25013,19653
1084281,531,1333,1101,-4419,-25013,-18907,1999,-2,1999,6561,-25013,-5528
1084320,661,500,760,6581,-604,110,1999,-3,1999,8792,25012,-2110
1084360,178,1209,222,-12000,4403,6581,1999,1999,-2000,-24223,25012,25012
1084400,213,1073,609,-2918,750,-1041,445,996,-2000,-4716,-7487,-13841
1084440,140,971,375,-7562,1303,466,724,155,1999,-1975,-25013,3024
1084481,188,954,436,-21048,7347,4754,908,1430,1345,-18078,24770,14034
1084520,373,683,767,-21329,17408,6544,1087,581,19,-16761,20962,5091
1084560,270,1211,494,-25013,21309,10255,1376,412,1092,-25013,12041,25012
1084600,35,440,397,-25013,15110,8006,1274,1999,698,-25013,25012,25012
1084640,-6,102,581,-25013,9235,4770,743,852,343,-25013,5322,25012
1084681,-264,-448,369,-25013,10349,3485,570,139,1302,-25013,5037,25012
1084720,-194,-686,303,-25013,1671,1688,618,-366,557,-25013,6050,25012
1084760,-323,-733,-149,-25013,-3252,2183,518,-304,1057,-25013,-1949,25012
