timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
252002,-51,-984,143,2783,-471,39,176,-887,553,2987,-1758,-905
252041,-38,-1009,168,3700,-486,130,191,-817,595,3838,-1803,-1716
252080,-52,-982,190,4000,-390,138,195,-787,613,3683,-422,-1893
252118,-61,-1015,217,4262,-350,146,184,-866,604,4583,-1322,-2004
252160,-99,-1086,246,7613,-905,322,142,-795,520,9068,-2267,-4203
252200,-140,-1149,299,13523,-2087,519,195,-722,466,15882,-5149,-7610
252243,-56,-1253,319,25012,-3063,1784,269,-365,565,25012,-6138,-15958
252280,-29,-1224,316,25012,-4401,5226,489,-312,657,25012,-7547,-21199
252318,85,-696,494,25012,-6713,8842,649,496,1039,25012,-8922,-22228
252359,291,-304,498,25012,717,11330,1083,954,1999,25012,477,-25013
252397,431,402,327,25012,15984,20796,1999,-707,1999,25012,25012,-25013
252442,7,1457,261,25012,25012,25012,377,-2000,-2000,19316,25012,5611
252481,-534,1178,-1523,8183,-25013,9321,1851,1548,-2000,18291,-25013,25012
252520,1999,1291,-1216,25012,-25013,-6323,1999,1999,-1744,-1594,-25013,25012
252562,1999,1602,735,-5841,-25013,-21834,1999,525,1999,-3070,-25013,-8216
252600,1186,400,811,-3147,-5961,2514,1999,306,1999,7455,25012,18164
252641,605,1032,362,-10793,17641,14296,1999,1999,-2000,-17480,25012,15146
252680,161,1015,476,-10063,19680,7532,969,757,-2000,-4058,20225,-4520
252719,446,1056,365,-22412,25012,7188,903,1176,1089,-7850,-6901,4486
252759,569,1230,542,-25013,25012,7979,1842,445,222,-23886,25012,23993
252800,175,846,281,-25013,18488,3688,752,1838,-108,-25013,23765,25012
252840,109,208,765,-25013,8421,2561,727,1245,-273,-25013,14616,24990
252879,60,305,859,-25013,8451,1011,750,786,1617,-25013,13145,18690
252919,7,-239,824,-25013,8289,-40,542,604,125,-25013,20456,11924
252962,-21,-437,767,-25013,5491,-179,733,-509,1219,-22754,406,14918
