timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
1147927,-287,-1380,-446,25012,-3951,9725,-148,-1003,136,25012,3445,-16770
1147962,-306,-1129,-303,25012,-8027,13030,94,-833,523,25012,1309,-16606
1148008,-258,-1040,39,25012,-8022,17625,247,-331,969,25012,4354,-20780
1148045,-185,-775,277,25012,-5183,25012,331,-443,728,25012,7544,-18190
1148084,-121,41,269,25012,-4434,25012,-8,430,461,25012,10497,-11294
1148124,-12,676,164,25012,-6387,25012,-126,730,-100,25012,10908,-5325
1148164,109,916,68,25012,-6883,25012,-22,855,-204,25012,13354,-3242
1148204,300,1218,-16,25012,-5079,25012,-183,644,-1202,25012,12723,4190
1148246,553,1452,-700,17802,-22185,21045,-274,-498,-2000,25012,8808,25012
1148285,382,1634,-658,25012,-25013,5269,1999,1999,-2000,20039,-25013,21832
1148327,1256,1758,62,11538,-25013,-12121,1999,1290,368,904,-25013,185
1148365,940,827,1108,1576,-25013,-1317,1999,1425,1447,9318,-25013,25012
1148407,706,951,1453,-4300,-9967,-1814,1913,1701,1999,-4643,-3145,-4319
1148447,362,1005,550,-3522,10851,2107,924,689,627,-897,25012,4376
1148486,78,1088,257,-7498,7484,2198,106,1767,-2000,-4526,25012,1490
1148526,147,960,177,-3425,5622,45,224,558,-383,-633,-8448,3111
1148560,154,1175,69,-9700,6774,-314,222,1045,773,-9029,5516,6518
1148604,197,815,178,-10951,8416,121,301,802,-550,-7693,14529,1741
1148646,108,1182,150,-15093,12548,861,93,1470,204,-12385,8239,9275
1148687,75,659,321,-11477,11024,621,240,670,-689,-5355,13058,-1840
1148726,116,1018,626,-7431,5585,790,506,848,294,-9856,-2500,11321
1148767,18,984,509,-22745,8631,-726,433,936,585,-16141,10511,16765
1148805,-12,806,672,-19822,7004,-1756,361,1307,15,-14825,5482,6882
1148844,0,673,714,-18693,5861,-3183,676,477,587,-20467,5787,10562
