timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
601781,19,-905,-1107,20343,-5059,8115,-378,-1057,-655,24967,-593,-5028
601819,-6,-856,-984,25012,-5183,9884,-268,-1063,-302,25012,-2341,-5978
601861,-61,-990,-818,25012,-6066,11464,-228,-1108,-314,25012,-1051,-7515
601903,-5,-1186,-726,25012,-6539,17106,-152,-876,-218,25012,-693,-12909
601941,-114,-857,-537,25012,-8464,24003,-96,-622,-87,25012,-2222,-10455
601980,-143,-700,-247,25012,-14341,25012,-109,-154,-34,25012,-1594,-8753
602017,-122,-399,-71,25012,-17893,25012,-26,347,199,25012,-2532,-7583
602061,-65,218,384,25012,-20306,25012,223,1133,429,25012,-615,2677
602100,-12,527,508,25012,-10044,18752,249,1105,964,25012,927,-4267
602141,35,698,520,23940,-1974,15291,242,903,702,25012,11623,767
602181,119,798,330,16834,3762,14076,305,613,434,18616,22277,680
602222,-154,970,-659,11500,-5122,12578,-16,-1741,-2000,2861,25012,22272
602260,-437,616,-971,25012,-25013,14377,1999,1999,-2000,25012,-25013,25012
602302,1999,1999,-756,25012,-25013,-9849,1999,1999,1139,-11419,-25013,12603
602339,1752,1244,159,2516,-25013,-10216,1999,972,1999,2468,-25013,14480
602381,833,1212,500,-3977,-17319,2809,1271,1139,1822,-3138,4774,16599
602419,639,859,340,-5674,-74,5853,731,1530,-1027,-267,16887,1775
602462,495,968,344,-1954,4089,1559,783,189,466,-2703,2323,2521
602501,396,1055,262,-11668,9888,7100,902,996,645,-7460,19412,10316
602542,310,1071,272,-20451,18802,9317,973,1129,223,-11669,25012,9398
602579,432,820,382,-25013,25012,10423,1243,1018,140,-13185,25012,8505
602620,483,901,403,-24697,25012,11078,939,1088,-482,-14054,25012,11738
602661,188,791,503,-25013,20854,7769,697,861,-679,-19609,22996,15544
602701,167,774,686,-25013,7531,4753,706,1044,366,-22609,14715,19818
602740,87,427,733,-25013,7951,4507,671,976,378,-23524,15854,16023
