timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
599459,-21,-936,-925,25012,-4771,8372,-287,-1009,-449,25012,-3343,-8046
599504,-95,-920,-795,25012,-8941,10321,-342,-1224,-554,25012,-80,-6613
599540,-66,-1217,-768,25012,-15118,12577,-204,-295,-651,25012,-8661,-10086
599583,-40,-992,-493,25012,-12270,15783,24,86,811,25012,-6035,-20677
599620,-48,-671,-260,25012,-10638,21403,155,-443,457,25012,3010,-14485
599661,-59,-86,114,25012,-12396,25012,22,663,-38,25012,3791,-2699
599702,-81,635,356,25012,-10570,19593,144,1633,703,25012,-2550,35
599744,64,778,602,25012,-5311,10241,355,523,912,24070,7427,-1790
599780,92,681,449,20880,2231,11390,147,929,105,23172,8272,1090
599819,108,831,258,16288,4463,11057,227,782,385,17399,8976,4112
599860,214,869,169,8987,9664,10113,259,549,-475,8901,20022,614
599900,-100,990,-546,5056,1033,10332,-222,-1549,-2000,-1036,1503,23364
599939,-56,613,-1009,25012,-25013,11628,1999,1775,-2000,20423,-25013,25012
599980,1999,1999,-655,25012,-25013,-9945,1999,1999,60,-603,-25013,12301
600019,851,1165,164,3935,-25013,-2618,1999,950,1999,1663,-25013,21756
600061,715,1051,375,-4931,-16467,4847,978,1516,925,-1247,11390,9848
600103,538,1135,254,-4541,1264,3264,577,1127,-633,-620,8318,-861
600142,468,1197,223,-4155,2475,2443,707,263,165,-4635,1174,7009
600180,313,877,172,-12211,7269,6548,602,1443,487,-6177,15134,6783
600223,326,1292,289,-16278,19262,7419,1016,721,554,-12004,24861,11476
600262,245,670,120,-25013,25012,9156,1060,1627,-259,-12409,25012,871
600301,531,912,467,-17049,25012,6034,1141,317,-814,-10587,25012,3199
600340,121,1013,345,-25013,23966,8488,529,1352,-151,-21053,20816,17245
600382,56,592,595,-25013,10349,2696,455,814,-429,-20396,14971,12753
600424,118,587,733,-24843,4058,2118,612,926,1059,-19715,6224,14747
