timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
285158,-246,-994,-572,25012,-5896,11424,-191,-633,232,25012,-3969,-14699
285201,-205,-897,-213,25012,-7817,12483,-31,-532,627,25012,-2451,-10112
285239,-279,-996,-22,25012,-6316,15803,-54,-594,524,25012,-508,-14019
285281,-244,-593,247,25012,-12862,18995,204,-98,698,25012,-3721,-3887
285323,-157,-440,458,25012,-9776,21877,135,269,639,25012,2156,-8211
285360,-97,62,490,25012,-7316,23524,185,644,728,25012,1373,-470
285397,-15,517,555,25012,-1748,19147,182,1337,872,25012,2925,-2642
285439,0,664,342,20798,7803,15094,156,367,701,19883,19631,-7190
285479,-68,627,276,12863,6032,14947,132,117,-388,18096,25012,561
285521,-177,1172,-661,13574,-12146,9448,-167,-377,-2000,8212,25012,15477
285560,-286,725,-815,25012,-25013,-6245,1999,934,-2000,25012,-25013,25012
285601,1401,1999,-358,25012,-25013,-2148,1999,1999,417,3338,-25013,25012
285639,354,1700,305,-3167,-25013,-7465,1999,-21,1999,25012,-25013,-3869
285680,608,897,177,-442,-4716,5547,1999,1635,1829,-23480,25012,9854
285719,372,1055,481,-5283,-1671,4109,881,1265,-2000,-4996,25012,-13437
285760,292,1090,298,-4229,5437,3487,562,576,119,2744,-25013,14321
285800,175,1029,144,-12239,5235,5004,504,1297,1020,-9274,14000,4877
285840,272,1247,390,-16066,9054,5945,645,917,56,-13832,12416,10564
285880,306,864,417,-25013,17155,7141,848,857,301,-21598,18198,10228
285918,395,1081,584,-25013,13910,9563,811,1124,118,-21497,16230,22596
285959,188,727,616,-25013,9829,6184,698,1125,241,-25013,19276,13096
285997,215,415,823,-25013,4719,5248,681,585,157,-24422,7176,16084
286040,166,437,867,-25013,4067,6375,768,1111,1422,-25013,13950,19598
286079,141,-89,931,-25013,6968,5237,584,624,362,-21276,14863,7359
286120,52,-61,917,-23732,6848,5417,574,84,1137,-20388,9307,14100
