timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2651926,461,-311,-832,9,545,-135,-301,-474,-737,-158,660,25
2651966,451,-315,-838,15,584,-12,-302,-464,-748,94,602,45
2652006,458,-301,-834,35,808,23,-303,-458,-729,-125,1016,10
2652043,457,-301,-844,-158,1122,29,-323,-445,-729,-463,1418,176
2652086,434,-307,-885,229,1782,138,-369,-486,-623,-16,3734,-457
2652121,365,-368,-954,958,3393,628,-391,-574,-620,432,5332,-936
2652164,545,-404,-1122,-519,5282,970,-306,-771,-1109,-2490,10851,882
2652205,872,-387,-1737,-2734,2067,1666,-1283,-568,-2000,3029,25012,847
2652243,750,-480,-2000,9941,-25013,-3129,535,-42,-2000,25012,-25013,-278
2652286,1398,554,-2000,2787,-25013,-24419,1999,-788,-2000,7858,-25013,-16425
2652325,696,-418,-1454,8009,-25013,-20751,1999,1210,1999,12896,-25013,-149
2652363,686,-754,767,1756,-25013,-12263,1999,-1083,1999,8171,-25013,-8632
2652404,402,-221,879,11713,2756,5342,1180,-213,365,6280,3146,-2345
2652440,98,-147,774,-308,6311,3403,1027,-271,832,125,11512,4627
2652484,-102,-405,286,-3740,22830,5527,817,-439,1498,-142,25012,3902
2652522,-228,-333,-754,-3832,25012,11538,844,-1019,723,1358,25012,8468
2652562,109,-18,-1398,-14001,25012,19386,967,-79,-1602,-6742,25012,15263
2652606,281,-390,-1497,-1012,25012,25012,-1263,130,-2000,5549,25012,2610
2652645,190,71,-1386,4254,21125,9401,-1486,-115,-2000,1903,9057,-1477
2652686,424,20,-1325,-2611,2507,-4683,-923,-243,-991,-6072,-2954,-1767
2652722,446,-290,-1205,1309,-1106,-5662,-720,-550,-970,-1957,-2619,-4695
2652762,332,-337,-1078,4577,-1609,-2163,-588,-710,-614,1317,-3956,-3806
2652804,272,-273,-986,947,-1283,-968,-577,-604,-490,-264,-3025,191
2652844,263,-293,-940,-741,-846,-356,-601,-409,-513,-255,-1153,170
2652886,298,-250,-923,341,124,-202,-593,-437,-543,-104,326,-373
