timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2540360,317,-350,-928,61,493,109,-458,-480,-708,251,650,-87
2540404,313,-326,-911,-245,219,18,-441,-493,-673,-23,355,309
2540445,325,-363,-912,222,706,364,-466,-498,-770,428,1677,-222
2540480,279,-339,-920,719,528,546,-450,-549,-679,370,644,260
2540522,267,-328,-927,-1277,294,-88,-488,-531,-655,-912,-213,1434
2540564,354,-410,-969,-1480,1035,265,-399,-588,-640,-131,5050,776
2540603,401,-379,-1067,1005,3006,2893,-402,-645,-781,2907,8281,1575
2540644,566,-301,-1146,-1534,2863,3927,-404,-513,-1033,1241,16534,2351
2540685,346,-206,-1608,2290,-12295,333,-997,288,-2000,4696,25012,7716
2540720,229,245,-1499,40,-25013,-21537,1999,1448,-2000,732,-25013,-7694
2540762,538,-220,-1337,3674,-25013,-22997,1999,-686,96,8739,-25013,-1770
2540800,75,-670,130,229,-25013,-16872,1999,-1155,1999,-3884,-25013,-10586
2540844,190,-765,631,6038,5787,-1034,1099,-910,1999,2594,20914,-1426
2540884,-143,-463,-25,3546,25012,7063,559,-702,579,989,25012,-1808
2540922,12,-309,-792,-2250,25012,9880,770,-940,107,-7958,25012,8945
2540965,205,-369,-1216,-11603,25012,15914,336,-493,-1878,-9757,25012,13944
2541004,78,-337,-1294,-3864,25012,15348,-760,377,-2000,-1225,25012,8579
2541040,172,-55,-1226,-2721,9687,2611,-897,50,-2000,-1615,-5235,-1173
2541084,287,-283,-1140,-1242,1127,-4144,-488,-537,-621,-3516,-6035,-4304
2541123,293,-376,-1064,2164,1561,-2149,-392,-814,-564,419,-241,-1721
2541164,247,-314,-1024,45,2665,935,-505,-514,-743,-42,2300,782
2541204,248,-289,-1019,-446,1394,91,-535,-427,-846,-591,226,-323
2541242,293,-308,-994,220,344,-546,-453,-520,-733,393,-258,-532
2541284,281,-310,-959,453,159,-29,-442,-502,-699,623,-184,-176
2541323,280,-310,-929,390,116,-172,-436,-464,-674,135,71,-613
