timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2523686,366,-360,-858,-267,-61,-6,-315,-469,-674,151,65,37
2523726,371,-362,-854,48,287,-248,-292,-567,-700,-297,614,-92
2523765,368,-375,-863,-218,78,-59,-306,-538,-688,170,-20,145
2523803,366,-388,-878,65,342,-35,-323,-614,-714,135,960,-170
2523846,345,-408,-874,-626,-187,317,-278,-666,-693,139,-33,1828
2523887,352,-405,-852,-1266,-12,509,-300,-555,-625,-245,914,838
2523926,333,-389,-861,-1455,555,807,-273,-643,-621,35,1425,2241
2523967,351,-378,-903,-1373,1983,1880,-331,-534,-646,1252,3823,1587
2524003,470,-285,-1206,-945,3394,2578,-1085,-909,-978,553,18432,3216
2524044,192,-90,-2000,-638,-25013,-5743,712,1999,-2000,6522,-25013,179
2524084,754,359,-2000,11178,-25013,-25013,1999,-1905,-1560,8412,-25013,-6279
2524121,682,-331,-1324,2820,-25013,-19346,1999,-899,1681,2284,-25013,3151
2524165,474,-650,1051,-6629,-25013,-3682,1999,-451,1999,1961,-17946,8562
2524205,147,-567,887,3892,12120,7314,714,-155,1407,2953,16545,1141
2524242,-244,-237,-269,2070,25012,8011,141,-438,654,-2604,24594,1818
2524284,-141,-275,-1099,-3964,25012,11598,29,-844,199,-2455,25012,7847
2524324,-166,-279,-1219,-4611,25012,12118,-92,-70,-1774,-3685,25012,10389
2524365,-93,-223,-990,-3350,23715,7189,-805,-379,-1747,2151,14377,3615
2524405,-2,-243,-1143,-3102,17834,6440,-880,-364,-690,1282,12593,2357
2524445,52,-188,-1146,785,9753,3141,-831,-265,-1067,688,7049,-1500
2524487,94,-170,-1096,1339,4683,-23,-693,-497,-804,-331,1796,-1605
2524524,142,-227,-1063,209,2619,-515,-654,-533,-566,-383,1582,-723
2524565,149,-241,-1025,535,2590,-71,-619,-487,-630,-110,1863,-525
2524605,172,-232,-1014,338,2453,22,-617,-465,-656,-103,1584,-566
2524644,182,-243,-989,458,2002,-83,-596,-464,-587,50,1574,-837
