timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
553075,246,5,-958,321,683,-31,-505,-367,-686,-177,450,-200
553116,250,-34,-965,46,445,-119,-485,-395,-685,388,371,-172
553157,274,-24,-967,522,764,320,-499,-335,-672,482,1171,-674
553197,236,-20,-979,669,1080,206,-505,-409,-727,313,638,-665
553238,258,-23,-983,342,852,392,-482,-395,-679,339,1039,-48
553273,319,-9,-1051,171,1690,629,-528,-385,-845,-680,1513,-22
553317,332,7,-1177,-781,1681,90,-573,-463,-839,-48,395,-159
553360,667,108,-1357,-2048,2819,582,-349,-771,-795,-10840,9012,6378
553396,1183,1029,-2000,-22593,-10409,-15935,54,450,-2000,-25013,25012,25012
553437,1143,-253,-1434,-900,-25013,-25013,1999,1316,-2000,5429,-25013,-25013
553474,-598,-559,1078,23408,-25013,-25013,1999,-327,-1010,25012,-25013,-12663
553517,304,-129,730,2951,-19412,-8777,1999,1999,1999,-14495,-25013,-4560
553556,346,-206,452,-4800,23571,7886,1999,1971,1999,4916,25012,150
553593,-708,8,-699,-2352,14173,6859,1999,322,-164,6943,25012,24811
553636,-682,85,-572,-4603,19801,7699,-722,271,-2000,-2022,17427,-8009
553673,-606,-9,-697,-5994,22377,9267,-826,-252,-217,5954,-22276,-606
553717,-367,174,-991,439,22816,9080,-934,-68,897,1609,5942,-7255
553757,-299,115,-1002,3729,19668,6577,-833,-39,-712,867,22962,-7177
553798,-57,187,-1036,4632,16211,5079,-734,-299,-546,3664,11259,-6667
553839,-47,22,-1023,5658,14696,5357,-740,-444,-661,3586,18064,-7440
553873,55,127,-973,5691,10490,3726,-558,-354,-866,1579,9555,-4083
553918,238,22,-1138,927,10922,3041,-726,-343,-977,-466,13739,-3211
553957,265,59,-1149,3158,6407,2164,-685,-569,-1245,1258,4358,-903
553995,294,9,-1169,974,2852,438,-681,-280,-853,9,1715,-2440
