timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2537841,319,-318,-897,26,393,-41,-363,-486,-714,29,458,-51
2537884,341,-315,-913,167,415,-108,-357,-511,-765,-54,475,-171
2537925,341,-308,-909,74,-129,-180,-350,-495,-737,26,-374,-58
2537961,332,-321,-897,11,-135,-271,-363,-494,-702,106,18,-282
2538004,303,-333,-890,122,200,-244,-344,-559,-667,-261,509,-48
2538043,302,-358,-920,-240,481,92,-390,-532,-712,-21,617,232
2538084,320,-347,-950,140,940,199,-297,-539,-358,-570,5201,-264
2538120,524,-341,-1149,-85,4322,1114,-391,-991,-588,-959,10260,1661
2538165,355,-182,-2000,-1374,-25013,-5172,-678,1382,-2000,1421,-7469,-5317
2538205,574,194,-1848,3868,-25013,-23759,1551,-496,-1022,-1796,-25013,-11473
2538240,254,-514,-959,4901,-25013,-17114,1436,-680,201,1920,-25013,-10623
2538283,17,-631,-69,8646,-25013,-8160,972,-765,1999,9097,-25013,-5967
2538320,-46,-506,251,4431,-8138,-893,569,-734,1999,3159,-1166,-915
2538364,-66,-490,91,1810,12898,4518,333,-481,862,756,20164,107
2538405,-76,-301,-351,-729,25012,7325,230,-676,334,-1985,25012,6583
2538440,41,-284,-708,-7874,25012,9980,190,-370,-320,-7293,25012,10004
2538484,229,-348,-989,-6151,25012,12817,-290,-205,-1330,-4808,25012,7793
2538521,-27,-214,-1023,-1535,25012,10341,-853,-174,-1895,-1558,20698,4025
2538561,170,-100,-1215,-2705,11028,2117,-1024,-154,-1447,-3523,3040,830
2538600,286,-236,-1185,-1890,1210,-3437,-693,-412,-970,-3408,-1000,-1295
2538644,300,-365,-1115,1211,41,-2324,-555,-649,-759,-183,-781,-1795
2538680,265,-327,-1059,358,-2,-822,-558,-607,-710,-251,-302,190
2538725,245,-346,-1007,-122,56,-90,-548,-478,-651,6,-141,-186
2538764,274,-305,-975,383,319,-93,-521,-491,-684,-41,407,-239
2538803,264,-315,-958,229,60,-109,-512,-471,-721,396,-129,-277
