timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2575566,330,-193,-941,-137,338,-105,-684,-451,-472,232,679,229
2575606,344,-193,-943,-123,562,249,-687,-425,-512,219,1681,138
2575646,334,-190,-954,-138,660,424,-679,-467,-489,93,2377,681
2575685,368,-195,-1013,-612,1332,1074,-748,-500,-645,912,1654,991
2575725,364,-216,-1056,-633,1101,1851,-776,-502,-623,1263,396,849
2575763,406,-205,-1050,-1363,724,2412,-685,-486,-412,1535,2893,1013
2575807,431,-201,-1082,96,1292,3894,-874,-498,-822,3132,5285,333
2575846,439,-199,-1279,1612,-5522,1879,-1575,-705,-572,11065,9178,-2328
2575888,98,134,-1696,8580,-25013,-5964,-1300,721,-2000,-8749,15296,1298
2575926,1073,341,-1560,29,-25013,-25013,1999,-894,-1949,-7301,-25013,-14212
2575967,-32,-321,-870,3763,-25013,-21019,1999,41,1546,-770,-25013,-9531
2576006,-53,-852,299,1529,-25013,-12494,1428,-1201,1999,892,-25013,-6916
2576045,-85,-604,438,7637,5241,1558,793,-885,1172,6878,8761,-3126
2576080,-352,-402,273,2552,14954,6134,371,-583,765,1583,10773,1991
2576126,-329,-353,-343,-5732,24880,6944,127,-623,843,-1104,21532,7306
2576165,-239,-305,-869,-8929,25012,10556,184,-530,359,-626,25012,11516
2576206,44,-244,-1035,-11773,25012,14594,-266,-155,-1302,-1870,25012,9435
2576246,-21,-225,-1165,-2510,25012,16154,-1210,-348,-1585,2013,25012,3209
2576286,172,-5,-1332,-3708,18538,9917,-1645,-126,-1688,481,10879,3765
2576326,240,52,-1275,-3109,1367,-1945,-1054,-273,-785,-3432,-3836,1793
2576364,368,-105,-1164,-1157,-3128,-3110,-900,-294,-617,-1032,-4419,-647
2576403,259,-145,-1083,2686,-2803,-1216,-766,-503,-404,875,-2981,-1485
2576445,198,-97,-1013,12,-1961,-629,-771,-392,-288,-242,-1987,640
2576486,174,-150,-997,-492,-1001,-464,-784,-366,-334,125,-251,206
2576526,181,-154,-973,132,-397,-301,-757,-397,-350,47,445,-261
