timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2526245,419,-332,-1014,-17,3337,1000,-480,-599,-954,295,3234,741
2526284,409,-301,-1042,-506,1722,1162,-490,-530,-907,193,1267,1306
2526325,415,-290,-992,-1452,-219,698,-438,-587,-867,-72,53,1786
2526362,419,-323,-973,-1705,-931,822,-445,-416,-783,572,-217,1403
2526404,400,-274,-945,-389,-1057,263,-423,-424,-734,354,-909,317
2526445,399,-287,-931,-158,-1186,-370,-397,-535,-716,-126,-193,50
2526485,401,-306,-953,-303,-1107,-166,-395,-542,-796,-40,-129,200
2526524,560,-224,-1416,-1012,-6,906,-1065,-907,-1079,-1278,5878,1904
2526563,646,226,-2000,-8958,-25013,-7626,-478,733,-2000,-24683,25012,11478
2526605,1102,-371,-1812,-2707,-25013,-25013,1999,93,-2000,17862,-25013,-15603
2526642,1066,23,-820,20775,-25013,-24509,1999,125,567,11127,-25013,-9339
2526682,355,-633,1080,-10101,-25013,-19196,1999,-2000,1999,-11807,-25013,-15167
2526726,425,-699,986,6109,12115,7135,1510,-534,774,4078,25012,6109
2526765,-126,-365,28,2166,25012,8390,-127,-13,107,6913,16828,1575
2526807,-421,-272,-974,-2295,25012,7490,-406,-1016,513,-1865,25012,3016
2526844,-350,-276,-1130,-4792,25012,10514,-320,-623,-893,-2962,25012,8946
2526887,-243,-148,-1177,-9086,25012,11209,-783,-31,-851,362,25012,7665
2526923,-174,-231,-1167,-3353,21799,8822,-834,103,-1339,-92,25012,539
2526967,22,-55,-1141,858,18341,4171,-591,-502,-643,1938,17925,-1444
2527005,149,-152,-1256,874,15905,5519,-735,-401,-1409,62,15800,-432
2527046,176,-156,-1185,1522,9488,3227,-715,-385,-1193,1624,3665,-1027
2527083,218,-117,-1102,1015,3864,554,-587,-343,-728,-103,2441,-1728
2527125,222,-217,-1051,1287,2580,-187,-510,-547,-829,-106,2031,-1422
2527166,243,-218,-990,729,1483,466,-450,-462,-617,-206,3306,-309
2527205,267,-194,-1013,303,2276,793,-493,-381,-821,-209,4329,-775
