timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2613006,483,-287,-840,-251,243,233,-491,-431,-605,148,1091,461
2613045,491,-278,-849,-76,918,258,-525,-461,-702,-174,1092,296
2613084,499,-290,-875,-209,704,361,-532,-479,-710,32,373,470
2613124,498,-281,-877,-494,466,497,-536,-467,-637,189,509,535
2613160,485,-285,-854,-442,515,869,-512,-494,-658,620,1575,972
2613208,474,-281,-863,-887,388,877,-540,-456,-652,817,1520,1355
2613243,471,-280,-834,-858,-62,577,-473,-455,-590,882,2390,1232
2613288,419,-302,-779,169,397,969,-427,-457,-570,1371,3454,625
2613324,400,-322,-718,609,505,1109,-274,-474,-336,892,4738,651
2613367,533,-319,-740,-996,3902,1306,-208,-565,-311,-12,13375,2729
2613404,597,-316,-875,-1394,6087,3464,-19,-559,-453,1000,25012,5649
2613440,744,-260,-1071,-1735,8777,5146,-190,-606,-981,-943,25012,6269
2613487,665,-98,-1670,2851,-16052,-1374,-283,1052,-2000,-12270,25012,-3935
2613528,529,241,-1614,-1287,-25013,-21075,1999,1219,-2000,9099,-25013,-18340
2613564,609,154,-2000,1029,-25013,-23827,1999,-606,1999,13359,-25013,12156
2613605,222,-759,-323,2736,-25013,-16485,1602,-857,1092,-10852,-5258,-11877
2613643,57,-578,458,12877,-296,-4639,1104,-761,1819,-4330,-3705,-10107
2613684,-123,-295,6,6058,20412,2667,560,-698,451,-3996,18012,1364
2613723,37,-318,-388,-1564,25012,5885,479,-582,678,-1976,25012,6165
2613760,343,-266,-856,-6219,25012,9319,488,-538,-490,-4249,25012,9326
2613805,453,-267,-1165,-4620,25012,15736,-456,-460,-2000,-2792,25012,8264
2613844,123,-146,-1229,-4425,20325,8183,-1224,59,-2000,-1393,13181,2556
2613885,378,-52,-1124,-5092,7501,-1514,-914,-227,-818,-6619,-467,2877
2613925,491,-346,-1008,-2056,962,-4653,-564,-447,-733,-3493,-38,-1771
2613964,474,-373,-978,2335,2367,-1724,-475,-722,-672,-332,1779,-1262
