timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2596887,488,-308,-843,-54,663,224,-28,-466,-802,202,1108,306
2596924,512,-290,-834,-364,796,360,-8,-481,-781,72,1819,554
2596967,543,-276,-849,-646,1122,998,83,-494,-528,360,6197,1350
2597008,534,-271,-864,-1079,1867,1693,53,-395,-931,-1483,11582,2771
2597046,499,-291,-874,-1248,1103,1314,93,-502,-992,-19,7827,1907
2597080,512,-317,-905,-2238,1120,1429,95,-591,-928,-384,8456,2725
2597124,520,-331,-1031,-1190,-1494,1261,123,-640,-1411,-208,5738,3406
2597165,583,-348,-1078,-1223,-4949,1487,68,-883,-2000,9500,-25013,612
2597205,257,-288,-1511,5971,-23338,-1458,276,435,-2000,13512,-25013,820
2597240,280,554,-1798,-5503,-25013,-25013,1999,-681,-2000,-13454,-25013,-4196
2597285,495,-483,-1635,1696,-25013,-24060,1506,-626,1999,-7966,-25013,-11859
2597324,-15,-672,-102,9555,-25013,-21178,1714,-579,747,-15517,-25013,-15825
2597365,-94,-409,293,11252,-1272,-7356,718,-996,816,-8603,-4993,-6454
2597405,-127,-416,119,3896,7100,-825,640,-720,1159,-4987,13968,2116
2597448,-156,-486,-125,-938,20303,3888,822,-674,687,-1329,25012,6112
2597484,-95,-388,-563,-4177,25012,8177,725,-811,373,-1202,25012,12013
2597523,48,-286,-989,-9482,25012,14807,727,-497,-649,-1613,25012,17816
2597564,382,-329,-1086,-9889,25012,16008,-552,-58,-2000,-4745,25012,12259
2597608,149,-188,-1267,-4812,24666,10246,-1267,-30,-1858,77,17806,5512
2597646,357,-67,-1193,-4338,7329,758,-835,-71,-913,-4648,8802,2619
2597687,460,-276,-1090,-777,3078,-2758,-614,-477,-1160,-2229,7171,-1296
2597726,368,-316,-997,2324,1830,-479,-532,-592,-866,1970,215,-2616
2597763,387,-268,-968,584,1059,-132,-489,-508,-776,-226,1530,33
2597804,374,-276,-958,-692,1093,-116,-535,-436,-814,-632,269,390
2597840,402,-289,-944,-54,529,-321,-473,-446,-759,-188,1171,-311
