timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
89841,218,-46,-984,75,-116,-348,-471,-390,-656,194,-664,-655
89880,205,-47,-974,469,83,-180,-445,-407,-688,27,-249,-83
89920,225,-58,-986,-3,338,1,-475,-404,-738,-64,522,31
89958,225,-39,-996,63,169,-66,-479,-392,-743,152,-283,-98
89998,224,-36,-989,367,21,-132,-466,-442,-722,-61,-134,-29
90040,213,-67,-994,-105,-207,-196,-467,-407,-696,106,-344,19
90077,215,-56,-977,610,-73,-22,-471,-401,-694,413,-370,-462
90120,220,-62,-1016,182,315,-56,-484,-483,-683,-10,359,-229
90160,261,-80,-1109,828,1467,979,-508,-481,-496,1452,3454,-242
90202,318,-159,-1257,3138,3373,3628,-62,-778,652,6581,25012,635
90242,863,118,-1437,-1789,17354,5609,1239,136,-1718,-21618,25012,2212
90279,1585,405,-2000,-25013,24706,732,160,-126,-2000,-25013,25012,2611
90318,904,3,-2000,2777,-25013,-25013,1999,-566,-2000,-8261,-25013,-6563
90359,878,-658,104,-2216,-25013,-21024,1999,-13,-980,24685,-25013,-4695
90404,-124,-268,466,9123,-25013,-4122,1999,1999,1999,-25013,-25013,-9958
90440,-104,-2,945,1296,-2533,-571,1999,-9,-136,-25013,25012,22236
90480,-502,-158,422,-2333,8128,422,116,834,-644,-12996,25012,-10027
90519,-389,-118,-273,785,11101,249,-369,44,584,1241,8261,-2375
90560,-342,52,-648,-2302,16381,2134,-511,-135,255,-4970,22576,-1009
90599,-322,-39,-836,-729,19065,4619,-792,-280,-499,-2232,20362,-1899
90638,-228,59,-1019,1495,17595,4893,-977,-106,-353,1299,16552,-4900
90679,-65,177,-1093,3787,14676,4000,-869,-362,-451,-82,15668,-3619
90717,-34,23,-1158,2227,12631,3106,-1046,-185,-809,862,13222,-5506
90759,35,44,-1074,6554,8879,2222,-706,-389,-468,2779,10791,-6154
90800,101,49,-1127,2889,9255,1667,-793,-431,-677,670,13091,-4517
