timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2635362,555,-306,-791,69,393,-39,-259,-435,-785,104,927,28
2635405,539,-315,-785,-274,547,-42,-246,-456,-760,-400,1216,505
2635446,563,-331,-799,-455,1016,386,-269,-404,-833,50,2677,364
2635484,571,-291,-808,146,1148,422,-240,-388,-801,-38,3695,174
2635527,585,-305,-802,-190,1251,33,-205,-446,-772,262,5521,8
2635563,571,-334,-812,-169,1310,374,-174,-492,-818,571,5943,574
2635605,624,-320,-870,-1317,2165,883,-54,-528,-653,-599,12202,1351
2635640,655,-379,-988,-2232,4067,2067,-55,-683,-871,-1838,18506,2021
2635684,661,-340,-1547,-1767,-5016,1760,-726,-963,-2000,2678,25012,10394
2635722,297,-47,-1756,5293,-25013,-10184,1666,739,-2000,14322,-25013,8962
2635763,1073,576,-2000,-2786,-25013,-25013,1999,-1308,31,16016,-25013,1655
2635805,356,-588,-328,2620,-25013,-21075,1999,579,1999,-11561,-25013,-18387
2635848,568,-768,946,8754,-4125,-9351,1730,-1048,1999,-777,4703,-9201
2635888,98,-288,359,5968,23662,3763,775,-430,1056,1066,16644,-1932
2635927,93,-199,-547,-2058,25012,7774,687,-693,506,-7351,25012,7061
2635960,314,-128,-1084,-9950,25012,13325,891,-490,-690,-4593,25012,12064
2636006,666,-176,-1250,-10412,25012,21264,-347,94,-2000,-1630,25012,13948
2636043,203,-189,-1291,-6697,25012,13135,-1446,138,-2000,1564,15217,960
2636084,448,75,-1253,-716,8163,-1251,-1033,-324,-1272,-5104,-2875,167
2636124,570,-269,-1088,-1400,-2335,-6849,-632,-388,-873,-4741,-7264,-3011
2636165,565,-402,-999,3560,-1087,-4270,-362,-836,-588,-616,-1391,-3900
2636204,504,-320,-944,1448,1574,552,-476,-613,-665,369,1438,-30
2636242,461,-283,-926,25,1539,500,-577,-463,-703,58,693,79
2636284,523,-289,-907,93,658,-331,-502,-459,-757,-52,658,-611
2636325,535,-296,-869,762,134,-276,-456,-509,-756,409,-16,-447
