timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2617285,414,-320,-873,-112,551,35,-463,-470,-633,2,1314,-29
2617322,404,-297,-858,-97,613,135,-474,-483,-681,-99,564,359
2617361,413,-315,-854,-803,466,47,-413,-514,-558,-251,1735,912
2617405,426,-322,-864,-970,1285,1212,-408,-509,-484,1111,5945,1548
2617444,457,-301,-914,-2255,2158,2167,-182,-650,-111,2880,19216,3754
2617484,436,-340,-1028,-2058,2667,3825,-104,-502,-986,541,25012,6022
2617526,561,-283,-1129,-3662,449,2826,-182,-539,-2000,-1958,22545,3112
2617561,727,-335,-1548,-2258,-6512,738,-252,-786,-2000,3522,-3224,1589
2617604,669,-255,-1969,8054,-25013,-3811,-181,356,-2000,14702,-25013,4543
2617640,865,345,-1355,-8387,-25013,-25013,1999,-265,-2000,-16425,-25013,-23128
2617686,12,-539,-1110,-7118,-25013,-21206,1999,1401,1999,-458,-25013,276
2617723,580,-1060,811,-6534,-25013,-12228,1999,-157,1999,5209,-25013,-5558
2617765,147,-264,848,12599,13439,948,858,-152,909,-237,5422,-8296
2617806,-173,-172,316,2921,16970,-306,702,-963,1163,-2558,21842,2493
2617845,-354,-463,-527,-5212,25012,8094,547,-718,1044,690,25012,7948
2617888,-128,-275,-1234,-4096,25012,15346,524,-698,-359,3117,25012,8551
2617925,-59,-99,-1272,-8251,25012,18190,-170,-412,-2000,277,25012,15232
2617960,-180,-203,-1078,-5430,25012,14990,-1260,367,-2000,-716,24600,10700
2618007,74,12,-1316,-4203,10585,3417,-1176,-119,-801,-1374,907,3079
2618044,184,-130,-1216,-1951,2107,-1080,-950,-228,-700,-1514,933,-1241
2618082,181,-183,-1092,1782,-65,-1550,-711,-553,-601,276,-431,-1684
2618125,122,-150,-1008,341,328,-259,-747,-397,-454,-309,-793,-302
2618163,128,-178,-994,-274,42,-698,-711,-390,-513,-757,358,-143
2618205,146,-210,-967,67,164,-609,-678,-402,-505,-168,-212,-632
2618240,158,-192,-952,242,270,-583,-652,-433,-454,-451,41,-313
