timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2586686,383,-269,-857,329,907,276,-260,-463,-722,320,1548,-222
2586723,400,-269,-871,253,1245,307,-280,-453,-764,226,1511,-229
2586764,427,-272,-886,667,1304,377,-226,-539,-812,-128,1906,179
2586806,447,-246,-973,-2226,1225,380,-335,-448,-906,-952,718,2258
2586843,448,-317,-996,-1673,429,265,-298,-544,-840,248,1274,995
2586885,477,-306,-1075,-1423,433,1793,-315,-621,-959,983,2777,2180
2586922,523,-316,-1168,-1713,50,2406,-475,-602,-1144,1586,4112,1622
2586964,635,-247,-1538,2114,-10505,156,-1183,-334,-2000,1193,5903,-1213
2587005,303,128,-1915,5677,-25013,-15796,1043,549,-2000,10048,-25013,-1884
2587040,924,144,-1492,8483,-25013,-25013,1999,-809,-2000,783,-25013,-8407
2587084,139,-375,-856,8003,-25013,-15396,1999,155,1292,2041,-25013,-6249
2587127,15,-525,311,2638,-25013,-9504,1849,-1425,1935,-9919,-25013,-868
2587166,-58,-513,620,4848,1545,1222,846,-316,1354,4404,-3203,-2402
2587207,-248,-358,428,2222,14166,2547,603,-422,1209,-3903,13223,93
2587247,-307,-341,-28,-2459,25012,3563,644,-552,1180,-5526,25012,4591
2587285,-198,-327,-730,-7172,25012,6990,749,-504,431,-6853,25012,9817
2587324,248,-213,-1117,-11651,25012,11271,659,17,-1328,-11454,25012,9338
2587365,365,-431,-1260,-3028,25012,13549,-941,-411,-2000,-4636,25012,-1325
2587408,177,-75,-1383,-1077,22314,7322,-1523,-701,-2000,-1316,8168,3030
2587447,438,-90,-1244,-3598,-906,-2386,-866,-211,-979,-4587,-10372,2545
2587487,491,-254,-1131,-1518,-3772,-6727,-650,-467,-510,-3967,-6183,-2257
2587521,375,-383,-1046,3628,-1891,-3718,-537,-713,-505,3,-2287,-4177
2587564,332,-322,-974,2694,-28,-425,-539,-709,-458,473,-296,-1173
2587608,325,-283,-956,-332,730,-12,-644,-517,-588,-445,80,358
2587641,341,-294,-941,27,346,-280,-629,-503,-562,-158,-117,-432
