timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
395301,316,-1464,-28,25012,-19409,25012,1999,-414,-2000,25012,12106,25012
395340,-156,1999,1095,25012,1960,24158,1999,1999,-2000,12771,-25013,25012
395379,-364,1999,1316,-17503,-8132,-25013,1999,755,1999,-25013,2073,-25013
395420,1828,-2000,411,-25013,19576,-25013,1999,-2000,-1114,-25013,25012,-25013
395461,294,-2000,-341,-14417,-6478,6453,1999,-2000,-2000,25012,-2993,25012
395501,605,-865,421,25012,-22915,25012,1999,-398,-2000,25012,5112,25012
395541,-920,1999,699,25012,10135,24863,1999,1999,-205,-17911,-25013,-25013
395577,-22,1999,1080,-25013,-4153,-25013,1736,1999,1080,-25013,3952,-25013
395623,1949,-2000,-89,-25013,25012,-25013,1999,-2000,-2000,-25013,25012,-25013
395659,462,-2000,-428,1241,-10851,9972,1999,-2000,-2000,25012,-3129,25012
395701,698,-1183,503,25012,-21964,25012,1999,-369,-385,25012,8570,25012
395741,-213,1999,1005,19786,19661,25012,1999,1999,-1075,4399,-25013,-25013
395780,-690,1999,760,-23028,15619,-25013,847,1999,1588,-25013,22343,-23880
395821,1645,-2000,536,-25013,8215,-25013,1999,-2000,-2000,-25013,25012,-25013
395861,131,-2000,485,-11962,90,-1446,1999,-2000,202,25012,-24148,25012
395901,-109,-766,560,25012,-9183,25012,483,1200,-47,25012,7011,25012
395938,-364,812,1059,14695,-74,12964,-55,1999,1011,10000,-22440,12919
395983,-256,399,1006,-12795,1032,-8616,502,381,1360,-25013,1647,-13348
396021,-77,-451,922,-12278,4667,-9103,490,-736,591,-13085,2063,-8160
396063,-191,-592,810,138,2234,-425,321,-423,639,4406,-881,1547
396101,-205,-383,896,5125,-2490,2737,368,48,1002,6125,-2140,2167
396140,-172,-241,1013,2544,-2773,1717,409,313,1098,2773,-3420,916
396177,-197,-222,968,774,334,336,366,93,1074,-171,-3767,-1145
396220,-224,-262,891,-1983,48,-1258,312,52,736,-2543,1314,-58
396259,-202,-361,883,-302,-632,-1219,392,-62,998,190,-2075,-956
