timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
3252522,609,-55,1173,-13821,22668,-4238,1999,867,1039,-21989,25012,-6669
3252563,558,-479,861,-9328,25012,-2847,1281,195,-715,-17721,25012,-13980
3252607,596,-958,402,-4956,24613,-2822,1189,-2000,-2000,-19146,9324,-7888
3252647,93,-1118,68,-790,5874,13226,1044,-2000,-142,16494,8693,19816
3252683,115,-538,634,17451,-13583,25012,1039,-231,-99,25012,8352,25012
3252725,249,1586,1691,13774,-4713,25012,1999,1999,-84,9058,-25013,25012
3252767,-522,1755,1483,7968,16016,-13974,1999,1570,1249,-25013,23638,-25013
3252807,68,394,767,-19152,9935,-24046,944,292,-384,-25013,6497,-7985
3252847,658,-1377,292,-25013,10678,-22060,1862,-2000,-2000,-25013,1744,-25013
3252884,247,-1795,166,-6158,-8050,5022,1384,-2000,19,22216,-7579,23322
3252924,117,-589,739,25012,-20304,25012,1231,-577,750,25012,13183,25012
3252960,166,1743,1803,20366,-7359,25012,1660,1999,-1002,16610,-6655,25012
3253004,-645,1999,1504,1741,14370,-17454,1999,1282,1251,-25013,20705,-25013
3253045,81,257,802,-18838,7272,-25013,771,546,-998,-25013,1264,-11474
3253080,549,-1281,575,-17451,1464,-25013,1754,-955,-678,-25013,-8323,-25013
3253125,257,-1316,293,-7554,-6313,-2528,1322,-2000,150,9238,-12595,18590
3253164,74,-922,525,19369,-16062,21782,645,-711,-749,25012,-7757,25012
3253205,159,397,909,25012,-25013,25012,1101,1385,-1793,25012,-25013,25012
3253246,129,1553,1127,-3638,-13675,-9376,916,1999,1999,-18524,-25013,-23005
3253284,266,363,1297,-12527,-14888,-24464,1801,-538,857,-25013,25012,-25013
3253324,649,-635,929,-3012,-4238,-18107,1174,-57,-843,-8825,-10109,-18976
3253365,636,-725,738,15662,2874,-7275,1282,-791,969,11425,-6358,-16866
3253406,461,-15,907,15993,-2283,3029,1071,-739,-424,13338,-4062,4764
3253448,423,249,995,-5474,-9825,8134,1213,58,63,1072,-12972,21702
3253486,542,1,962,-17212,-14074,6956,1252,624,390,-912,-16954,22016
