timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
3283041,861,122,1533,-22237,12070,-5167,1999,1471,1962,-24850,25012,7387
3283083,1016,-458,918,-25013,25012,1753,1999,1114,60,-25013,25012,-345
3283125,1078,-1327,268,-3003,25012,355,1999,-681,-2000,-23150,25012,-25013
3283166,673,-830,-82,2235,25012,5861,771,-2000,-1084,-2997,10818,9167
3283206,-116,-823,96,-2864,-6185,25012,679,-857,-619,25012,8719,25012
3283243,-85,328,695,11261,-18277,25012,893,489,12,25012,11125,25012
3283286,-264,1183,1277,25012,1959,7122,128,1999,1626,11519,-25013,-25013
3283324,-624,1687,1066,-2107,3102,-25013,1955,-1194,1966,-25013,8967,-25013
3283365,732,-504,559,-25013,800,-25013,1227,-611,-1814,-25013,-25013,-8383
3283406,638,-2000,-250,-25013,-596,-13419,1937,-2000,1126,14796,-18748,1845
3283442,445,-1520,78,25012,-15729,25012,1339,-928,575,25012,25012,13616
3283488,170,982,1120,25012,-12306,25012,1292,845,-760,25012,25012,25012
3283526,-415,1556,1201,22587,7118,5032,270,1999,1684,-8554,-25013,-25013
3283564,-355,1242,945,-20477,1951,-22848,518,-2000,1508,-25013,16041,-25013
3283602,210,-333,568,-25013,1100,-25013,505,578,-1312,-25013,-16925,-15166
3283644,68,-1207,400,-6727,-2665,-15213,1160,-2000,-187,5491,-23604,-19970
3283681,37,-799,562,16629,-15145,3297,649,-521,-522,25012,-15929,8703
3283723,205,-216,739,19506,-25013,10789,970,602,-636,25012,-25013,13720
3283764,460,223,909,4911,-25013,-116,1766,1308,251,4958,-25013,8683
3283806,706,-34,907,-12538,-25013,-14087,1765,-209,819,-13503,-25013,-42
3283846,841,-490,1029,-3358,-18575,-8777,1722,140,753,1662,-18293,-939
3283885,885,-272,987,5036,-1486,-1143,1588,283,967,1470,3392,-3745
3283926,803,-136,970,3765,7593,563,1163,143,-229,700,8140,-3374
3283962,695,-56,903,2106,6306,864,1025,84,-221,-324,4394,-571
3284004,627,-99,837,-2828,1480,32,958,69,-229,-1729,-864,2916
