timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
770393,688,451,825,-25013,25012,-25013,1999,1599,1664,-25013,13815,-25013
770438,1999,-2000,-1422,-25013,25012,-25013,1999,-2000,-2000,-25013,25012,-25013
770477,248,-1698,-735,19472,-15787,17901,1999,-2000,-2000,25012,-6374,25012
770514,0,-530,466,25012,-25013,25012,1999,-504,255,25012,7969,25012
770557,-44,1999,1371,25012,17372,24542,1999,1999,595,-3397,-25013,-25013
770598,-28,1999,984,-25013,5329,-25013,1999,1999,1536,-25013,18867,-15440
770635,1999,-2000,-1255,-25013,25012,-25013,1999,-2000,-2000,-25013,25012,-25013
770673,238,-2000,-663,25012,-25013,20834,1999,-2000,-2000,25012,-25013,25012
770716,1133,614,597,25012,-25013,25012,1999,1999,-1925,25012,5825,25012
770758,-1136,1999,1322,-6096,14306,-2534,1999,1999,1999,-25013,-14974,-25013
770797,342,860,895,-25013,6274,-25013,1999,1999,-1150,-25013,19883,-25013
770838,142,-2000,-798,-25013,25012,-25013,1999,-2000,-2000,-19096,23319,-25013
770875,362,-2000,33,25012,-25013,16933,1884,-575,-1120,25012,-25013,25012
770917,356,344,1050,25012,-16628,20318,784,1999,1809,25012,-25013,25012
770955,-348,969,1285,126,1633,1430,496,1072,1999,-21975,-1588,-21482
770993,-153,-49,1083,-19970,3789,-7680,403,116,632,-20347,-1469,-7622
771039,-60,-764,781,-941,5975,-684,436,-1200,729,3103,2529,-5731
771075,-89,-408,786,9137,579,4716,361,-90,775,11580,1702,5925
771118,-202,-160,952,5457,-2493,2711,305,330,910,3623,-3074,1995
771158,-93,-136,1043,947,-2032,611,496,299,1369,1916,1235,504
771197,-144,-177,1020,2522,1548,1267,326,147,787,1583,901,-348
771234,-185,-135,952,290,430,-36,304,297,968,-673,-1418,-583
771273,-165,-175,944,-1110,-245,-1675,375,46,968,-2070,-574,-1018
771314,-128,-308,970,-544,-647,-925,417,4,968,83,-1412,-618
