timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
487541,-430,1692,745,4208,-14128,-25013,1011,1825,-292,-25013,-21800,-25013
487584,1000,-658,1057,-25013,-11822,-25013,1999,-1345,1244,-25013,5525,-25013
487620,879,-2000,993,-14454,6858,-25013,1999,-2000,503,-21371,-66,-25013
487660,699,-2000,248,-5326,6200,12472,1831,-2000,547,16132,17924,25012
487700,520,-997,742,17640,-7990,25012,1724,-490,-385,25012,11356,25012
487740,307,1999,688,22763,4456,25012,981,1999,-2000,25012,-5790,25012
487779,-677,1999,426,15595,8454,-13997,568,1999,-260,-25013,-9546,-25013
487821,1171,366,786,-25013,-13306,-25013,1999,-572,-1385,-25013,-4638,-25013
487862,766,-2000,447,-16370,4808,-25013,1999,-2000,332,-2339,-11768,-18384
487900,838,-2000,461,20619,-5632,24261,1986,-1750,1275,25012,11907,25012
487938,434,-548,1037,25012,-4880,25012,1618,-685,181,25012,20972,25012
487979,295,1747,1105,12707,4043,25012,467,1999,-1227,23842,-8292,25012
488021,-677,1999,349,5290,19706,-15298,156,1999,341,-25013,6216,-25013
488063,505,85,728,-25013,-12168,-25013,1999,-589,-2000,-25013,-13425,-25013
488098,916,-2000,913,-13983,-9606,-25013,1999,-2000,1283,-15188,-24825,-25013
488142,829,-2000,907,8871,-393,16845,1999,-1938,1925,25012,25012,25012
488181,393,-814,1033,18884,5064,25012,1266,-563,-84,25012,20329,25012
488222,166,392,1051,11018,-1147,25012,867,1475,83,24103,6844,25012
488263,-76,1687,680,4973,18865,19696,-435,1999,-46,13140,-827,-2219
488301,-673,1969,322,3896,6858,-15767,-109,1999,-1464,-23587,238,-25013
488343,322,188,843,-13483,-17135,-25013,1885,-230,426,-25013,-21978,-25013
488381,530,-856,1227,-6894,-12335,-25013,1756,-2000,1277,-12062,-14222,-19656
488422,428,-1050,1185,-518,564,-4805,1131,-1081,1901,3411,-793,1851
488460,98,-740,1016,6107,3606,5441,611,-474,850,7093,3912,6125
488502,-61,-353,1026,-226,975,5774,460,80,1122,2102,1388,7668
