timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
3396726,1045,215,1453,-11302,-9317,381,1999,1328,1955,-5051,-25013,23414
3396766,1219,-891,1182,-15038,22954,-6183,1999,1217,1839,-22689,25012,-15977
3396805,1086,-1202,496,11992,25012,-7718,1999,265,-877,-17753,25012,-25013
3396845,1048,-1260,253,14341,25012,-6579,1999,-2000,-1557,-18357,25012,-15569
3396886,991,-923,17,-19921,25012,13995,1570,-2000,-1973,-15596,7583,25012
3396925,421,-955,-357,-25013,8032,25012,807,-308,-869,6892,-1549,25012
3396964,-298,-346,405,3585,-18598,25012,835,-152,181,25012,15488,25012
3397004,250,1348,1964,25012,-10909,25012,1357,1999,-2000,10740,-20701,25012
3397046,-877,1999,1317,-138,23903,-25013,1999,-455,1808,-25013,25012,-25013
3397081,584,-437,633,-25013,10564,-25013,1836,1015,-2000,-25013,11008,-4453
3397124,1136,-2000,-558,-25013,16695,-25013,1999,-2000,-2000,-20256,-10585,-25013
3397166,822,-2000,-476,21206,-12619,25012,1250,-880,-854,25012,17136,25012
3397207,-42,-41,840,25012,-21485,25012,1221,-460,-203,25012,15565,25012
3397245,-394,1413,1669,18257,-3319,25012,1999,1999,-1971,-25013,-25013,25012
3397286,-955,1564,1100,-18843,11816,-25013,1610,-746,822,-25013,25012,-25013
3397321,404,-274,487,-25013,10415,-25013,1292,1009,-369,-25013,-12676,4126
3397360,746,-2000,-286,-11896,7645,-16264,1999,-2000,-1342,2233,-4409,-24445
3397400,544,-1745,-7,25012,-13722,25012,1192,-1375,-1001,25012,17554,22825
3397440,-118,455,1006,23331,-19730,25012,1201,669,65,25012,5276,25012
3397480,-394,756,1495,1159,-3276,9758,1999,1999,1531,-18020,-25013,25012
3397520,-511,982,1096,-12674,8132,-24896,1308,-162,795,-25013,25012,-25013
3397560,88,-309,630,-17521,5380,-25013,413,1180,-572,-25013,-8492,-17293
3397601,407,-1056,434,-12678,-2335,-25013,1365,-1526,-1633,-25013,-19522,-25013
3397640,535,-1131,338,-6787,-10035,-25013,1841,-2000,-579,-6900,-25013,-17485
3397680,439,-1173,294,-3579,-13396,-3622,1350,-1151,330,9402,-22013,8762
