timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
3428247,680,-589,791,2234,1029,352,1382,-243,330,2018,3406,-3274
3428287,968,-970,926,5858,6137,3808,1854,-589,317,6461,12897,-6616
3428326,979,-971,882,11560,14541,11007,1937,-1322,646,12758,23961,-104
3428366,648,-425,685,4336,19464,23183,1558,-683,93,14751,25012,14970
3428402,70,537,1095,-2880,10842,25012,995,523,-269,25012,25012,25012
3428444,-143,1105,1769,1704,13280,12080,1203,1999,271,-3773,-19518,25012
3428480,-450,1237,1237,7216,23843,-20032,1911,1367,1041,-25013,25012,-25013
3428521,319,-322,788,-7808,17758,-25013,1654,752,-1022,-25013,25012,-25013
3428560,1298,-1892,689,-19215,24277,-25013,1999,-2000,-1581,-25013,5443,-25013
3428600,448,-2000,-621,-17077,13212,5783,1829,-2000,-599,6292,7935,25012
3428640,371,-1061,-165,22576,-7191,25012,1112,-683,-986,25012,25012,25012
3428680,-297,1036,1026,20249,-16456,25012,1073,603,-481,25012,12314,25012
3428721,-398,1999,1197,13059,11734,-9313,224,1999,1999,3324,-25013,-25013
3428760,-323,857,726,-21987,8678,-25013,1131,-2000,-679,-25013,25012,-25013
3428800,928,-1793,503,-25013,9314,-25013,1999,-1078,-1668,-25013,-10332,-25013
3428840,573,-2000,-589,6741,-2983,9391,1999,-2000,-519,25012,5088,25012
3428880,178,-782,408,25012,-13605,25012,1152,-831,-829,25012,20239,25012
3428920,-351,1562,1298,3445,-17180,25012,1586,1911,-300,25012,-16451,25012
3428960,-397,1734,1484,1658,11866,-14754,1999,1999,1999,-193,25012,-25013
3429004,-240,314,663,-17214,8756,-25013,429,940,-798,-25013,-364,-10008
3429046,523,-1733,693,-25013,13000,-25013,1999,-2000,-1215,-25013,-10406,-25013
3429080,66,-2000,-296,-4526,2245,-3861,1817,-2000,72,16686,-7106,12517
3429120,11,-1038,269,21522,-12755,25012,866,-777,-167,25012,17060,20130
3429160,-269,721,1168,13412,-14444,25012,951,902,451,25012,7076,25012
3429200,-447,774,1321,-2409,1525,13497,770,1999,1382,-4816,-25013,25012
