timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
3415360,815,-692,714,4540,-698,2400,1333,-373,-121,5758,2326,-2129
3415400,973,-899,695,10875,2012,6200,1377,-489,52,12400,5864,-4987
3415440,848,-662,609,14547,4942,11345,1407,-906,183,15922,10586,-883
3415480,668,-82,904,7368,4700,19394,1425,-130,207,16158,22162,12783
3415521,461,361,1601,-4769,3919,17370,1391,1411,882,14112,4168,21725
3415560,436,367,1999,-1541,17186,2248,1644,1999,1999,-2999,13520,4507
3415600,280,360,1270,-19,25012,-13312,1849,808,430,-25013,25012,-25013
3415640,621,-624,500,-7861,25012,-20212,1584,-55,-1613,-25013,25012,-25013
3415680,1038,-1727,-512,-10042,25012,-25013,1999,-2000,-1450,-25013,23221,-25013
3415721,405,-2000,-591,-7043,4363,14754,1604,-2000,-2000,10716,12377,25012
3415760,531,-792,45,25012,-18565,25012,1400,-132,-460,25012,15281,25012
3415805,310,1843,1661,22950,-15113,25012,1220,1999,-1909,25012,-19309,25012
3415844,-443,1999,1449,754,14936,-17065,1999,1999,1999,-25013,20776,-25013
3415883,85,733,715,-25013,10261,-25013,892,86,-1379,-25013,18664,-6807
3415927,1089,-2000,-12,-25013,15548,-25013,1999,-2000,-2000,-24625,18587,-25013
3415962,611,-2000,-419,7211,-5720,3310,1999,-2000,-399,25012,-1354,25012
3416005,399,-705,606,25012,-19797,25012,1563,-156,-866,25012,14162,25012
3416046,-24,1440,1797,9058,-15531,25012,1301,1999,-793,25012,-22081,25012
3416085,-390,1999,1749,2897,11253,-12543,1999,1999,1999,-25013,25012,-25013
3416125,-225,656,977,-19077,10830,-25013,694,298,-804,-25013,14755,-6547
3416162,700,-1170,605,-25013,15793,-25013,1999,232,-989,-25013,1280,-25013
3416204,450,-2000,-425,-3012,7324,-4138,1999,-2000,-452,17983,6217,18355
3416244,401,-1110,199,25012,-14191,25012,1263,-917,-949,25012,16395,25012
3416286,-72,1018,1319,19106,-16312,25012,835,1999,-496,25012,-3021,25012
3416324,-370,1964,1240,7095,2995,-10620,1738,1999,1999,-25013,3756,-25013
