timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
3333043,104,-201,1369,-177,2254,-5616,1054,539,1276,-7138,4490,-6087
3333086,146,-462,1136,-2620,9262,-7459,1028,-134,745,-10415,5874,-7997
3333124,237,-849,777,-3696,12510,-5044,1246,-996,363,-9415,7861,-10114
3333162,317,-1338,390,38,12022,10629,1297,-1997,213,15999,7551,12710
3333205,222,-868,399,12972,706,25012,571,-263,-436,25012,12614,17983
3333246,-181,345,927,10935,-9707,25012,387,1178,171,25012,1191,22529
3333281,-187,1138,1619,3870,-3541,11961,1312,1999,799,-4415,-25013,25012
3333320,-471,1179,1307,-822,9288,-15432,1347,1375,1881,-25013,22158,-25013
3333364,294,-940,794,-16629,11236,-25013,1901,-197,-880,-25013,22429,-25013
3333406,539,-1663,114,-17633,10022,-11587,850,-2000,-674,-8928,-6717,17822
3333446,-152,-1231,83,-2897,-20026,16645,551,-596,-49,25012,-3584,13632
3333480,33,-148,1057,19228,-25013,25012,1262,470,802,25012,141,25012
3333524,-273,1552,1671,25012,8276,8453,1405,1999,1999,8400,-5443,-25013
3333565,-367,1229,882,-14223,13573,-23548,809,-870,735,-25013,25012,-24911
3333602,519,-1276,581,-25013,9400,-25013,1467,-1780,-1943,-25013,-15442,-19647
3333647,8,-1987,219,3995,-4646,9464,910,-1118,47,25012,5480,12039
3333684,-62,-296,727,25012,-17609,25012,885,275,20,25012,8628,21177
3333723,-215,1273,1382,3095,-11166,21590,682,1999,65,9182,-18558,25012
3333765,-158,725,1413,-10669,2747,-14391,1554,1999,1999,-25013,17133,-25013
3333805,-65,136,1150,-7500,6972,-19254,810,-192,-152,-25013,18262,-15529
3333846,22,-496,852,-5545,6180,-21022,922,-277,365,-21070,-117,-18941
3333884,34,-713,748,-3904,3529,-14373,899,-1604,168,-9636,-7949,-3867
3333927,-61,-724,739,-2752,-3080,-2504,757,-406,832,1409,-3815,4425
3333964,-39,-604,837,616,-5194,1809,672,-90,606,5637,-3509,2670
3334006,-69,-374,939,3255,-3887,1915,697,108,866,4652,-3911,639
