timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
471343,-526,1999,514,14095,25012,25012,17,1999,-925,2562,-7888,-24366
471379,-607,1999,319,-7608,-4691,-25013,1237,1999,-1644,-25013,3334,-25013
471421,1233,-729,772,-25013,-8229,-25013,1999,-2000,-844,-25013,-20531,-25013
471457,966,-2000,823,-6616,1318,-23681,1999,-2000,1916,-977,-18050,-15733
471501,829,-2000,468,18676,-1329,25012,1999,-1808,150,25012,25012,25012
471540,353,956,894,25012,-5936,25012,1999,1612,-1479,25012,11283,25012
471580,-1466,1999,397,11184,18364,20056,51,1999,-344,-7729,-11448,-25013
471621,-65,1999,751,-17300,-16963,-25013,1963,1999,-825,-25013,-12116,-25013
471660,1489,-1906,1032,-25013,-4995,-25013,1999,-2000,175,-25013,-25013,-25013
471700,876,-2000,535,-1416,1335,4660,1999,-2000,1999,20970,7820,25012
471738,827,-1574,626,24757,1614,25012,1999,-1603,-977,25012,25012,25012
471779,596,1087,1084,21369,-3109,25012,1999,1440,-816,25012,11862,25012
471824,-956,1999,119,4710,25012,15722,-96,1999,-503,-20941,9065,-25013
471863,-170,1676,560,-15616,-19390,-25013,1999,1999,-2000,-25013,-2410,-25013
471901,1369,-1502,1025,-23648,-11561,-25013,1999,-2000,771,-25013,-25013,-25013
471940,519,-1886,1014,144,-3388,434,1720,-2000,1999,14883,1390,18329
471981,55,-587,927,15638,-1012,17570,265,462,-303,19484,5972,25012
472022,-201,260,995,2300,-1057,6594,107,1635,1510,296,-4912,5545
472060,-148,217,1013,-6712,-1894,-2082,261,440,632,-8145,1208,-1780
472100,-41,-125,1029,-3545,-1979,-2442,435,48,1053,-1901,-1529,-1919
472141,20,-111,1072,1887,-1100,254,418,290,1024,2454,-1267,574
472180,-9,-62,1073,749,-666,-271,412,271,1000,-609,-1391,-666
472222,16,-185,1057,-1251,-946,-870,430,97,1020,-788,-319,-292
472261,17,-214,1056,71,114,-175,442,144,1130,-103,91,-473
472301,-37,-178,1023,-383,77,153,386,124,914,-232,-747,923
