timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
3359882,984,-1018,506,-7944,23408,19175,1999,-2000,25,-6838,25012,25012
3359926,524,-518,434,-10578,21318,25012,1385,8,-1204,13718,25012,25012
3359962,-83,680,725,-3733,10504,25012,513,1180,-845,25012,16667,25012
3360006,-526,1432,922,13667,15160,7356,-1193,1999,1866,-6492,-25013,-25013
3360045,-646,1182,546,-3341,5107,-25013,871,-812,253,-25013,20694,-25013
3360085,663,-1633,620,-22789,-14944,-25013,1999,-934,-1830,-25013,-6116,-25013
3360122,1417,-2000,315,-23027,4196,-12383,1999,-2000,1999,-15588,-25013,24770
3360164,312,-1605,12,14116,-6600,25012,793,-550,-450,25012,24155,23442
3360208,-319,902,835,23806,-14446,25012,619,814,-350,25012,12580,25012
3360247,-711,1963,1081,11622,6298,-5546,1005,1999,1999,364,582,-25013
3360287,-398,512,854,-11890,-3998,-25013,1999,-1296,-489,-25013,25012,-25013
3360323,1339,-2000,1202,-25013,2380,-25013,1999,-2000,-1220,-25013,-25013,-25013
3360364,476,-2000,41,-2753,2197,22635,1999,-1785,234,25012,25012,25012
3360405,-30,-39,523,25012,-6210,25012,706,112,-1197,25012,25012,25012
3360446,-622,1298,1211,1957,4116,20387,1582,1999,-1068,-18483,-25013,25012
3360482,-838,1492,802,-12035,3597,-25013,610,316,858,-25013,20489,-25013
3360527,201,-528,496,-13680,-12766,-25013,1047,724,-962,-25013,-11697,-24342
3360564,546,-1325,602,2546,-13901,-25013,1999,-2000,-680,1679,-25013,-25013
3360605,420,-1093,552,10395,-16993,-6640,1548,-1362,623,19996,-23508,2611
3360647,390,-679,593,11237,-18228,7400,1092,-113,181,24115,-17155,12999
3360685,400,-298,819,2701,-19008,4997,1142,666,264,12849,-23004,11280
3360726,497,-335,973,-2441,-16306,-1389,1266,337,668,2050,-15838,556
3360766,621,-450,944,-676,-10876,-2306,1327,131,607,1004,-11180,311
3360806,685,-453,934,1945,-3386,-1425,1312,-62,533,806,457,-2270
3360846,641,-332,913,1207,898,27,1128,-30,117,-167,662,154
