timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
3392524,677,-206,1379,-4091,9096,-303,1786,382,843,-7020,8836,4095
3392565,673,-220,1585,-18490,19852,-2767,1999,749,1800,-24538,25012,12872
3392605,729,-812,1040,-25013,25012,-2852,1999,776,-42,-25013,25012,6926
3392645,1027,-1542,220,-14933,25012,274,1731,-1296,-2000,-17244,25012,-613
3392685,681,-1639,-412,4648,23600,18280,1498,-2000,-1373,10987,25012,11300
3392721,649,-1031,-223,11329,3937,25012,944,-1191,-2000,25012,20092,25012
3392765,32,183,433,18409,-13836,25012,640,533,-540,25012,8481,25012
3392805,-162,1488,1217,16956,-3371,25012,1270,1999,-1718,2403,-25013,25012
3392846,-995,1916,759,-2915,11045,-23083,796,265,1352,-25013,21203,-25013
3392882,154,-274,504,-22045,-6812,-25013,1996,1260,-2000,-25013,9292,-22996
3392922,1315,-2000,136,-25013,5729,-25013,1999,-2000,-2000,-25013,-25013,-25013
3392963,763,-2000,-370,23403,-10418,25012,1530,-807,-452,25012,23938,25012
3393005,-64,568,852,25012,-16077,25012,979,22,-643,25012,12306,25012
3393044,-819,1514,1580,4223,64,18529,1999,1999,1298,-24742,-25013,25012
3393085,-840,1509,838,-19298,4362,-25013,1346,-1312,477,-25013,21329,-25013
3393125,805,-1390,712,-25013,-331,-25013,1999,-283,-1687,-25013,-3857,-25013
3393168,674,-2000,110,-6806,1700,-1365,1999,-2000,807,24311,-7769,25012
3393206,264,-1242,353,25012,-11225,25012,924,-511,-1059,25012,20848,25012
3393246,-289,1131,1193,11859,-10294,25012,564,1999,77,25012,-3900,25012
3393280,-467,1399,1056,856,4543,-1294,-839,1999,1999,-16232,-25013,-25013
3393323,-395,800,799,-11164,6676,-25013,630,-596,268,-25013,25012,-25013
3393364,513,-1526,727,-13125,-2372,-25013,1999,-857,-2000,-25013,-6274,-25013
3393404,798,-1422,371,-11982,2647,-23024,1999,-2000,995,-1150,-25013,7187
3393443,121,-1458,165,-7719,-9466,8448,613,-529,-541,15116,-8198,20557
3393480,-82,-838,492,12382,-15492,17031,588,224,65,25012,-15926,6792
