timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
780035,-173,-196,980,205,-1372,3805,473,-183,895,3174,2764,5683
780076,-152,-212,969,2277,-4441,7806,397,39,801,10354,3529,8829
780117,-136,41,1105,11572,-6529,9064,326,1052,641,18620,-325,7412
780158,-134,1091,1184,10738,1858,871,126,1999,1038,4983,-6828,2712
780195,-325,1103,1140,-4916,5343,-22680,898,1999,1145,-25013,3358,-25013
780236,669,-357,791,-25013,5297,-25013,1999,-704,-399,-25013,9915,-25013
780273,486,-2000,-24,-25013,22380,-19819,1999,-2000,-828,-23952,18545,-25013
780315,663,-2000,107,23183,-17141,25012,1920,-1292,-628,25012,17717,25012
780358,358,1744,867,25012,-16109,25012,1999,1999,-2000,25012,1994,25012
780398,-1141,1999,1397,2836,11932,-5899,1422,1999,1549,-25013,-20480,-25013
780436,788,717,765,-25013,-4890,-25013,1999,1706,-518,-25013,25012,-25013
780476,1441,-2000,-156,-25013,25012,-25013,1999,-2000,-2000,-25013,21740,-25013
780516,577,-2000,-322,21632,-22235,25012,1999,-622,-762,25012,-220,25012
780557,439,346,983,25012,-25013,25012,1999,-186,-661,25012,14184,25012
780594,-1214,1999,1142,7624,13428,14924,1999,1999,1672,-13487,-25013,-25013
780635,-16,1381,1054,-25013,1884,-25013,1652,1999,-573,-25013,21994,-25013
780674,1328,-1918,391,-25013,22941,-25013,1999,-2000,-1872,-25013,8248,-25013
780717,373,-2000,17,14971,-15978,17752,1999,-1415,162,25012,1690,25012
780756,322,-552,913,25012,-22497,25012,1976,-1067,-614,25012,23660,25012
780796,-435,1999,1432,15835,4082,20084,1007,1999,945,16966,-25013,-8542
780836,-584,1999,1225,-14330,13111,-25013,1059,1999,1194,-25013,20498,-25013
780873,691,-163,617,-25013,14034,-25013,1999,1100,-1302,-25013,21438,-25013
780914,849,-2000,-57,-17975,22729,-25013,1999,-2000,-1411,-25013,-1063,-25013
780955,329,-2000,267,10532,-17640,15225,1295,-616,642,25012,-2408,25012
