timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
785073,-104,-293,1008,-589,506,191,521,9,895,-41,842,475
785119,-94,-281,996,108,225,1161,549,-22,1001,1071,2987,1466
785155,-126,-277,1028,713,-171,2379,516,1,998,2838,3052,3006
785195,-135,-247,1017,1864,-1787,4377,515,-145,969,5315,4503,5180
785237,-175,-159,1063,4237,-5847,8129,480,-76,606,11690,5118,11528
785277,-88,328,1127,8181,-10664,10484,353,1213,462,16222,-4199,20002
785317,-74,777,1369,10528,-4172,-5556,650,1999,1782,-2138,-12466,-13244
785357,292,848,1084,-12210,8138,-25013,1851,965,1597,-25013,16600,-25013
785393,966,-979,451,-25013,25012,-25013,1798,-859,-1137,-25013,15890,-25013
785436,-399,-2000,-504,-10604,10466,-4014,1999,-2000,-2000,19243,7419,25012
785475,713,-1541,261,25012,-24048,25012,1999,-1469,-605,25012,15325,25012
785516,549,1999,1399,25012,-10491,25012,1999,1999,-2000,4765,-25013,25012
785556,-1087,1999,1503,-16474,8806,-25013,1218,1627,1999,-25013,10173,-21564
785596,1377,-366,447,-25013,10081,-25013,1999,-315,-2000,-25013,25012,-25013
785635,-402,-2000,-1100,-18509,12390,-17281,1999,-2000,-2000,14826,7706,9823
785674,827,-2000,-168,25012,-25013,25012,1999,-1584,-112,25012,-4154,25012
785717,670,1999,1442,25012,-12680,25012,1999,1999,-962,-12449,-25013,25012
785757,-860,1999,1560,-11400,12902,-19991,1067,1312,1999,-25013,-8243,-25013
785796,887,-250,465,-25013,12127,-25013,1999,172,-1489,-25013,25012,-25013
785837,185,-2000,-327,-11141,16450,-22380,1999,-2000,-2000,-4984,16864,-25013
785876,762,-2000,80,25012,-22415,25012,1999,-807,450,25012,4540,25012
785918,675,1239,1064,25012,-25013,25012,1999,1733,-2000,25012,3746,25012
785953,-944,1999,1184,4838,5268,9278,1999,1999,1732,-23169,-25013,-25013
785993,387,1458,1219,-25013,3858,-25013,1999,1999,151,-25013,25012,-25013
