timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
401337,-28,-198,1042,-2654,691,-1319,746,2,1409,-2732,5246,-639
401380,66,-326,1054,-3603,3077,4291,987,-935,1525,-2577,18333,9739
401422,-44,-508,904,-8215,-974,14586,692,-364,354,6235,21408,25012
401459,-130,-234,943,1910,-10169,17845,473,607,302,12999,6728,25012
401502,54,630,1113,4811,-12785,10967,305,1999,324,4320,-3395,15820
401541,32,1279,1301,-318,-5023,-5617,343,1999,366,-6535,-14933,-10409
401581,224,714,1264,-1774,221,-25013,1637,1831,1563,-25013,-20190,-25013
401621,614,-790,875,-18018,12172,-25013,1999,-395,564,-25013,806,-25013
401661,810,-1900,617,-13215,20363,-25013,1999,-2000,-604,-25013,4789,-25013
401701,592,-2000,125,-1956,11660,844,1999,-2000,526,13482,6403,16941
401740,386,-1099,410,18777,-11416,25012,1999,-1206,-764,25012,25012,25012
401781,756,1420,1231,25012,-25013,25012,1999,1679,-2000,25012,8336,25012
401819,-339,1999,828,15400,10538,8083,1999,1999,1200,-25013,-25013,-25013
401862,84,1869,1006,-23679,5446,-25013,1033,1999,747,-25013,11514,-11999
401900,770,-1002,506,-25013,7616,-25013,1999,-258,-1482,-25013,25012,-25013
401939,872,-2000,105,-11948,19464,-25013,1999,-2000,-1175,-10363,158,-25013
401980,542,-1889,135,19417,-17187,25012,1999,-1040,97,25012,12439,25012
402019,360,454,922,25012,-25013,25012,1999,-818,-2000,25012,23403,25012
402061,-74,1416,1455,2870,-3247,24233,1999,1999,1221,-10061,-25013,-25013
402104,147,1995,1309,-19888,6200,-25013,1378,479,1189,-25013,21989,-12415
402142,597,-384,808,-25013,12773,-25013,1837,1519,-561,-25013,21663,-25013
402181,792,-1872,530,-13003,25012,-25013,1999,-2000,-1373,-25013,-1067,-25013
402220,57,-1921,144,1671,5988,3909,1795,-2000,-74,21229,1997,24093
402260,176,-711,580,24957,-18641,25012,1486,-740,-655,25012,25012,25012
402300,165,1072,1327,25012,-9290,23555,519,1999,-1693,24123,-25013,25012
