timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
3398644,664,-464,944,-7158,15390,-2629,1999,25,1438,-18849,25012,-494
3398685,714,-595,1031,-14573,25012,2256,1993,266,89,-25013,25012,9974
3398727,594,-883,724,-19688,25012,2830,1032,-191,-1000,-24507,22853,4540
3398761,233,-1300,72,-15090,25012,419,884,-1291,-1012,-17035,13353,417
3398800,479,-1617,-326,-4663,8471,12832,1089,-2000,-1030,11300,12445,10864
3398840,698,-1135,-70,19511,-7651,25012,1309,-1212,-1007,25012,14739,23071
3398880,191,41,606,21666,-17751,25012,1059,-13,-1118,25012,5932,25012
3398920,54,1761,1534,10883,-14372,25012,1619,1999,-36,15892,-17922,25012
3398960,-923,1999,1460,1303,17312,-21124,1999,1883,1658,-25013,25012,-25013
3399000,323,44,658,-25013,12200,-25013,994,1433,-1261,-25013,1710,-14852
3399040,1272,-2000,-279,-25013,18038,-25013,1999,-2000,-2000,-25013,3130,-25013
3399080,644,-2000,-445,16194,-13246,22006,1999,-2000,-1171,25012,3172,25012
3399120,205,-492,510,25012,-22761,25012,1366,42,-806,25012,10241,25012
3399161,0,1561,1671,18551,-10588,25012,1524,1999,-818,7238,-20561,25012
3399200,-980,1907,1490,-10054,12308,-23879,1999,1775,1999,-25013,25012,-25013
3399240,242,-31,563,-25013,13021,-25013,764,997,-667,-25013,-10159,885
3399286,664,-2000,-373,-13050,11551,-21182,1999,-2000,-1627,2025,-1158,-25013
3399320,549,-2000,-83,20981,-12745,25012,1905,-2000,-649,25012,13803,24739
3399362,38,76,1007,25012,-19782,25012,1421,480,-419,25012,6042,25012
3399407,-400,834,1738,-4680,-6625,20426,1999,1999,1999,-22259,-25013,25012
3399445,-642,1290,1283,-8763,12622,-23514,1563,347,989,-25013,25012,-25013
3399480,-89,224,675,-16553,13244,-25013,398,616,-1090,-25013,257,-3780
3399520,191,-936,425,-13418,4409,-25013,1192,58,-1182,-25013,2634,-25013
3399560,454,-1101,363,-5742,-6090,-25013,1952,-2000,-1595,-19584,-25013,-25013
3399600,473,-1180,206,-9516,-11112,-13238,1832,-2000,509,2563,-25013,7962
