timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
3270961,476,-82,961,-744,461,-302,956,292,409,-884,644,127
3271008,460,-86,937,-706,827,-621,929,275,395,-1022,436,-123
3271044,469,-99,936,-617,746,-890,928,269,382,-945,490,-625
3271081,455,-109,951,-30,638,-1100,956,256,419,-748,464,-780
3271120,453,-88,1039,-89,543,-1786,1029,362,563,-1131,-5,-1006
3271163,508,87,1386,-1855,-1471,-4203,1321,834,1070,-4769,2280,3687
3271205,622,-150,1444,-9521,6601,-7928,1734,412,1265,-17735,11688,-7919
3271246,884,-842,950,-10945,20430,-2939,1999,-359,809,-16729,25012,-11425
3271285,1014,-1215,735,-5325,25012,6959,1999,-1782,201,-8262,25012,-8183
3271323,750,-987,523,-4477,25012,24009,1837,-1254,-288,2095,25012,24779
3271363,90,-252,518,7267,13650,25012,930,-506,-481,25012,25012,25012
3271406,-213,1422,746,5704,11532,25012,-601,1999,-2000,25012,16516,25012
3271446,-432,1999,319,25012,12022,2198,0,1999,165,-19651,-16806,-25013
3271487,-491,1288,540,-5187,-11077,-25013,361,8,1009,-25013,-11794,-18257
3271524,781,-454,954,-25013,-17678,-25013,1999,145,-1083,-25013,-10063,-25013
3271566,730,-2000,332,-22200,6655,-8726,1999,-2000,1929,-47,-25013,14219
3271604,66,-1298,163,25012,-5990,25012,748,-937,-62,25012,25012,12187
3271648,-252,1372,1143,25012,-1193,25012,13,1999,-1161,25012,13576,25012
3271683,-634,1808,926,1965,3565,-11140,222,1999,1999,-25013,-14790,-25013
3271723,-173,308,890,-19317,-9654,-25013,1153,-526,282,-25013,11909,-25013
3271766,528,-1710,785,18351,-1411,-3141,1999,-2000,408,25012,-8493,-152
3271805,206,-457,809,21532,-7969,25012,845,-322,-311,25012,13780,25012
3271845,-171,965,1240,1202,-10158,17030,518,1999,-208,5626,-25013,25012
3271883,-301,1000,1116,-13762,-7451,-10546,740,1886,1212,-25013,-7018,-19156
3271924,30,135,854,-16009,-13490,-17341,540,-174,-459,-20806,-13139,41
