timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2977046,446,-392,825,-224,-2,-77,966,10,235,-96,-85,147
2977082,453,-395,826,-33,-141,-200,985,-18,262,-41,-197,118
2977124,454,-373,841,-434,-266,-206,983,25,256,-512,-435,610
2977165,465,-368,859,-561,-432,-750,999,115,218,-1085,-1041,254
2977204,501,-349,923,-124,-232,-2423,1047,245,255,-2555,-1240,-1000
2977241,680,-449,1010,1100,319,-5524,1432,487,620,-2316,-512,-6419
2977284,700,-690,1241,5661,8865,-4819,1898,-76,974,-1232,14441,-12977
2977320,520,-424,1177,2701,18719,221,1999,20,1954,-7624,25012,-6962
2977361,359,-486,1058,-6219,24852,5577,1999,83,454,-12783,25012,-6132
2977405,280,-533,850,-3965,25012,10104,1035,-92,-374,-13170,25012,-3396
2977445,-307,-81,140,-8702,25012,15763,-130,-765,-1376,-8063,19931,-989
2977486,-1184,38,-1553,4536,-16531,6732,-364,-2000,-2000,-9781,25012,18294
2977520,119,10,-186,7957,-25013,-5462,1999,1593,-2000,25012,-25013,25012
2977564,1190,57,-507,14815,-25013,-20894,1999,1999,1999,5702,-25013,25012
2977607,1999,-742,1893,-1590,-10632,-4578,1999,446,1999,-2787,25012,2057
2977645,1089,-42,1001,98,25012,10080,1123,735,-2000,4087,23835,11427
2977685,690,-347,881,-1274,17832,2616,925,-62,-1109,-11232,16570,-6301
2977723,614,-422,834,3435,9576,-1074,1047,-308,-290,1696,7892,-8052
2977763,538,-221,913,1398,3921,1370,1157,-346,40,-23,5456,1329
2977803,532,-323,851,-4678,2863,3120,999,27,119,-503,3140,4922
2977841,485,-351,799,-2235,3334,3012,881,190,56,288,3802,1917
2977885,420,-270,781,-420,2464,652,872,39,141,-502,1870,26
2977925,400,-282,765,-958,1432,-119,869,-27,83,-971,714,809
2977964,416,-319,773,-1218,3,-513,894,-2,104,-835,-509,640
