timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2934166,73,-353,979,-1153,8328,3333,764,107,515,-1162,12219,-745
2934205,2,-337,973,-317,7968,2565,706,173,879,-542,11395,-2233
2934245,-78,-344,955,-1325,7137,2265,588,63,683,-1909,9119,438
2934284,-126,-359,938,-1322,5803,1939,543,146,956,-2750,7422,-383
2934325,-142,-363,958,-1472,6734,2072,518,78,784,-1437,11000,-1106
2934364,-164,-343,885,-1148,6512,1554,583,205,1161,-578,10931,-1759
2934400,-221,-366,901,-1355,8454,1643,704,156,1330,-4067,17180,-3129
2934447,-213,-426,912,2281,16221,3451,301,-52,451,-1836,25012,-9006
2934487,-495,-137,474,5440,16122,6305,-538,-452,-226,5746,6960,-767
2934525,-911,101,-552,10509,-22344,-9568,-1667,-1014,-2000,-24477,25012,2190
2934565,1554,281,176,10763,-25013,-18939,1999,695,-2000,25012,-25013,25012
2934606,1999,-207,-278,-17185,-25013,-19587,1999,1999,1999,2219,-25013,20064
2934645,1999,-839,1999,-1252,-7820,-121,1999,1272,1999,-7609,10733,4461
2934684,1153,-193,812,8346,25012,10832,1557,458,-1748,-25013,25012,-20025
2934720,667,-54,600,7819,25012,4361,900,-172,-561,-3597,25012,-11501
2934766,415,-248,699,1474,11025,882,922,-509,-720,1937,23068,-5067
2934806,466,-130,900,-1804,-1690,2576,1033,-262,-398,4691,5766,5621
2934847,522,-198,963,-7729,-4038,2327,1070,274,373,-1229,-3433,8219
2934881,540,-362,895,-5259,-833,1823,1008,235,352,-162,1079,3096
2934925,459,-293,859,279,2458,1070,926,156,234,106,2593,-503
2934967,416,-194,859,-41,1879,-454,955,5,236,-1858,900,409
2935001,434,-261,829,-2338,1445,-998,961,-49,235,-2822,880,1219
2935046,474,-352,807,-1941,1269,-378,956,-53,183,-1293,983,955
2935085,479,-315,810,-1206,867,87,967,-23,139,-615,467,1014
