timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
335114,3,-272,1041,279,100,-1726,113,84,1031,340,-1116,-2557
335158,22,-281,989,-10,427,-882,145,-78,1336,817,239,177
335197,2,-309,987,796,1038,253,107,-16,988,1703,-200,-587
335237,-15,-261,1028,2312,938,622,97,110,1170,2790,67,677
335277,-47,-213,1042,1658,979,458,75,132,1022,1671,396,-797
335313,-41,-204,1041,19,-140,-96,114,93,1204,-58,-1282,-177
335359,-21,-239,1079,280,1883,636,102,183,1157,1329,1360,-493
335397,-50,-226,1036,696,2990,788,104,187,1185,2118,2760,-922
335438,-44,-221,1088,1845,5712,1642,-42,151,1166,3194,4478,-1512
335475,-504,331,354,-1435,-9517,-11085,-134,-237,-2000,-25013,18691,-13367
335518,942,556,-1911,-24703,-25013,-11953,1999,-2000,1696,-14378,-25013,17651
335555,1999,-1104,601,2283,-25013,-24777,1999,1999,1999,5264,-25013,-4407
335593,1872,-69,1092,5383,9822,-11129,1873,-1742,1999,-6292,25012,-721
335635,1068,29,29,-152,-7571,-829,1999,-620,-1127,15790,-25013,14868
335679,1253,-210,404,-1133,3361,6065,930,-183,-1182,-786,25012,-1756
335717,943,-109,196,496,99,1012,968,-246,159,-266,-5832,-1911
335759,1098,-233,358,454,2825,-503,993,-450,-229,1001,6751,-1275
335797,959,-210,207,296,3035,933,906,-251,-562,777,1744,-780
335839,1009,-239,304,661,3185,1693,1088,-241,266,1861,4409,-1532
335873,1026,-259,426,355,9181,4264,1210,-263,654,2901,11673,-2197
335913,1029,-370,521,1407,19514,7571,1548,-70,764,5537,25012,-5646
335959,937,-338,653,5572,25012,8494,1999,10,1147,11244,25012,-10422
335999,857,-245,773,12203,25012,7619,1999,-17,783,12459,25012,-22879
336035,387,-190,754,17538,25012,5422,1855,-1148,-452,10654,25012,-16857
336074,35,89,851,7440,25012,4965,626,-307,-758,1545,25012,1178
