timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2949485,-160,-195,974,182,-871,612,613,145,712,3042,-8494,2221
2949520,-112,-167,910,896,-3587,719,823,290,679,3054,-7146,2468
2949564,20,-128,1075,335,312,2762,1065,819,1599,601,11135,623
2949605,-92,-33,1014,875,8274,3377,789,280,536,-2774,18741,-2905
2949644,-121,60,769,-5177,9756,2402,985,709,1693,-5142,25012,958
2949685,-216,-148,834,-4722,15757,2201,775,494,121,-9604,25012,-11793
2949724,-337,-129,690,-1553,20467,2680,72,-17,-404,-11002,25012,-11033
2949763,-481,-31,288,3223,11435,2259,-697,-344,-207,3280,687,-2632
2949806,-1015,-20,-334,6974,-25013,-9422,-1088,-822,-2000,-9643,10732,4161
2949840,555,29,446,8405,-25013,-18480,1999,558,-2000,25012,-25013,25012
2949883,1217,420,515,-22,-25013,-17387,1999,1455,1999,-2804,-25013,25012
2949923,1857,-531,1984,-18080,-25013,-9259,1999,864,1999,-6093,-24608,1036
2949964,1419,-708,1276,7090,25012,10701,1999,765,1172,4824,25012,-15644
2950009,995,-174,972,19560,25012,10843,1999,662,-894,4282,25012,-25013
2950045,547,129,921,13125,25012,2851,1424,-281,-668,-2527,25012,-20124
2950086,239,133,967,-3635,16512,4394,792,-593,-439,-7535,14444,6448
2950120,166,-9,839,-13310,7390,6806,590,167,12,-6961,4916,14978
2950163,175,-237,880,-12826,2177,4955,645,596,703,-2952,854,8278
2950207,157,-343,868,-251,3526,4205,641,329,478,4512,2669,-1283
2950245,107,-148,857,5080,4209,3999,641,221,561,4983,2748,-2078
2950284,30,-62,875,2429,3171,3559,599,249,504,2351,1429,906
2950327,11,-50,925,-1233,1153,2082,634,374,592,66,-837,2933
2950363,37,-134,974,-2298,548,722,709,406,718,-934,-629,1430
2950404,29,-156,961,-1267,1282,143,649,322,559,-916,670,54
