timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
291113,-305,-304,978,560,239,551,33,155,1190,941,1045,492
291153,-320,-286,976,151,680,751,19,221,1139,34,192,182
291193,-303,-312,991,-409,148,748,48,249,1144,780,-565,1074
291233,-330,-291,1028,732,1009,1450,66,186,1252,981,554,716
291273,-318,-309,1057,140,2109,2120,55,290,1209,1083,4515,232
291313,-270,-278,1046,-77,4432,2961,162,409,1614,1463,6598,380
291353,-245,-216,993,-2251,11848,4527,172,356,1500,-1037,16197,-3002
291397,-345,-183,873,-5640,21267,5877,219,689,1098,-4347,25012,-6267
291436,-562,-126,496,-7534,25012,3454,-410,356,-1295,-17319,25012,-13866
291473,-930,305,-957,-1067,-4648,-13112,-2000,-1380,-2000,-25013,-10685,-23444
291518,1999,377,-2000,-4164,-25013,-25013,1999,-831,743,24621,-25013,23322
291558,1999,-596,733,14006,-25013,-25013,1999,1999,1999,13781,-25013,-8321
291596,1450,-437,1999,21032,-4566,-25013,1999,-423,1999,-5849,-25013,-25013
291635,1161,250,570,-11192,25012,6303,1999,-2000,364,-25013,25012,1924
291679,855,-297,451,-15831,-8436,16426,1332,752,-2000,636,-25013,21842
291719,1010,-443,749,-474,-7100,4335,1281,1762,1999,6310,-20135,9480
291756,988,-306,928,4358,8766,-1862,1446,-6,727,-1873,20917,-13988
291798,887,-281,664,4887,15752,-1854,1283,-501,64,654,24398,-12417
291837,735,-278,663,1776,13929,1908,1133,-474,133,1088,10666,-1827
291875,643,-247,722,-1820,14659,5038,1073,-153,790,-209,13573,1078
291916,527,-266,749,-4762,16124,6167,1083,20,689,-1869,23100,995
291953,432,-393,781,-4568,18937,6104,1013,129,670,1258,25012,-1951
291998,326,-454,837,3015,20409,4914,762,-200,44,3506,20281,-8130
292038,131,-273,729,1874,15120,3351,709,-164,1575,6405,21289,-2258
292078,79,-441,1015,3838,17568,5349,637,52,670,4461,25012,-8551
