timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
285514,-415,-376,885,270,533,283,-3,66,1078,788,11,-212
285554,-437,-356,917,708,-214,554,26,179,1180,1162,-395,559
285596,-440,-384,945,1250,331,781,31,101,1159,1807,-243,-232
285633,-445,-381,962,1435,320,1287,64,95,1136,2012,-1669,593
285677,-412,-401,973,961,869,1662,171,117,1468,2311,522,-99
285717,-339,-400,972,1507,3903,3974,278,263,1912,4776,13352,-1373
285756,-467,-355,953,1096,8641,6078,215,156,1544,140,23567,-1991
285798,-342,-262,980,401,16780,6998,987,926,1999,-976,25012,-7746
285836,-594,-148,776,-3819,25012,9312,-25,-203,-1844,-16615,25012,-11941
285874,-954,457,-1536,-16662,-19135,-19423,-620,445,-2000,-25013,-24069,-22453
285916,1377,305,-2000,-15796,-25013,-25013,1999,-2000,46,180,-25013,11474
285953,1999,-899,873,25012,-25013,-25013,1999,1999,1999,23366,-25013,1260
285993,1047,336,1999,19632,10441,-24156,1999,-804,1999,-3788,-25013,-25013
286033,922,424,581,-24561,25012,17364,1999,-1023,505,-25013,25012,5296
286076,744,-635,821,-20234,5856,18176,890,919,-2000,-8144,-20751,3585
286116,581,-555,639,5470,3559,1052,976,1038,1606,9871,-25013,-6651
286155,574,-299,849,11500,7459,-6141,1284,-151,1826,319,6293,-19666
286198,629,-283,865,5887,13270,-1908,1385,-656,766,-1003,19529,-10083
286233,602,-250,833,-2667,16928,3822,1353,-395,1144,257,24966,335
286276,507,-383,853,-3906,20305,6344,1158,134,369,-3621,25012,-3570
286318,248,-349,796,-4605,19581,5932,753,-2,870,-594,25012,-322
286356,132,-516,898,-592,18654,5000,628,197,814,4228,24567,-7683
286396,-13,-386,968,4468,17590,2970,538,-42,848,6034,23010,-8174
286437,-218,-263,979,1577,14466,3295,117,-249,518,290,12681,-1832
286476,-311,-299,911,-2798,8883,2559,42,476,974,143,10954,-1935
