timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2997520,440,-425,911,-659,3066,-3155,1096,-41,273,-3788,2212,-2596
2997566,463,-482,946,-1277,5597,-2705,1337,-202,738,-4419,7325,-3804
2997606,437,-544,999,-2678,11335,58,1359,-292,394,-5848,10196,824
2997648,372,-537,977,-5190,18212,3282,1381,-9,866,-4886,12741,2954
2997687,258,-619,919,-7255,21130,5402,1279,-56,468,-6524,25012,2795
2997725,70,-675,828,-6070,22603,6313,1140,-253,385,-5408,25012,1041
2997763,-131,-670,683,-6926,20962,8855,833,-245,514,-4420,25012,3353
2997805,-316,-694,565,-6681,16702,9412,589,-336,389,-2226,23077,809
2997840,-386,-678,437,-4597,14233,8646,370,-294,842,-2188,20667,1351
2997886,-504,-629,429,-1489,7550,6524,173,-423,310,754,18569,-741
2997924,-502,-513,291,743,4683,6340,-23,-446,449,3449,14008,280
2997968,-732,-212,-520,7525,-11048,3948,-937,-1113,-111,15054,25012,1149
2998008,-392,-179,-180,16057,-25013,-7125,1999,458,-2000,25012,-25013,25012
2998045,527,281,337,-129,-25013,-16427,1999,1999,-854,6118,-25013,24963
2998086,1324,-316,1078,-5587,-25013,-16950,1999,437,1999,-2217,-25013,-861
2998121,1903,-535,1403,-551,-11461,-5933,1999,531,1999,-1230,9112,661
2998164,1070,-279,1206,346,15825,2864,1324,455,-541,3119,3846,-617
2998206,817,-363,950,-359,11025,-1746,1108,-81,-579,-3942,9859,-4161
2998247,772,-363,1032,1396,3583,-79,1384,-198,-191,-548,6225,-463
2998284,746,-354,967,-2563,4560,1331,1266,-50,117,-1849,5590,2326
2998328,590,-390,818,-2288,7758,2046,994,-1,-66,-1500,9254,861
2998366,493,-352,763,-1855,7170,1467,882,-61,-96,-1536,6617,604
2998406,435,-358,703,-1635,4866,822,855,-96,-36,-1440,4388,879
2998440,416,-359,710,-1696,3254,295,838,-82,-40,-1494,2989,960
