timestamp,Imu0_linear_accleration_x,Imu0_linear_accleration_y,Imu0_linear_accleration_z,Imu0_angular_velocity_x,Imu0_angular_velocity_y,Imu0_angular_velocity_z,Imu1_linear_accleration_x,Imu1_linear_accleration_y,Imu1_linear_accleration_z,Imu1_angular_velocity_x,Imu1_angular_velocity_y,Imu1_angular_velocity_z
2984400,505,-416,802,307,-220,-366,1025,-123,101,-45,-257,-229
2984446,516,-435,877,-429,940,-303,1164,-51,196,-709,-1038,-230
2984488,550,-470,974,-140,6158,955,1511,182,895,140,2535,-1863
2984521,577,-459,1051,-2964,12910,1535,1804,248,1490,-4058,22041,-3605
2984565,493,-691,1036,-1426,21208,4613,1999,377,1221,-7146,25012,-11418
2984604,375,-567,1112,-923,24620,6741,1999,31,491,-8709,25012,-13323
2984646,270,-630,1111,-2827,25012,9290,1292,25,-66,-14496,25012,-6023
2984684,-131,-621,761,-3208,25012,11312,485,-361,-283,-8733,25012,-10638
2984720,-432,-400,193,94,25012,13893,-511,-1594,-791,1368,14758,2809
2984764,-1048,-104,-1015,5269,-25013,3592,-398,-1414,-2000,5798,5846,25012
2984805,1040,289,224,-281,-25013,-13804,1999,1999,-2000,11765,-25013,25012
2984844,967,88,-568,4242,-25013,-24477,1999,1800,1999,8941,-25013,25012
2984884,1999,-905,1733,475,-25013,-12465,1999,-1269,1693,-12398,16458,-1026
2984923,1319,-55,1157,-543,25012,9165,1618,-93,-1088,-16393,25012,12689
2984965,663,-351,797,-5061,21019,6361,725,166,-901,-4552,19947,-170
2985002,639,-480,771,1273,10007,1786,893,4,-674,2307,16106,-7451
2985046,589,-253,880,2596,2588,-262,1084,-282,-307,544,4368,-1550
2985088,533,-291,833,-2364,1512,798,1013,-72,76,-401,2241,3061
2985127,497,-318,798,-2809,1992,1663,934,99,27,-586,2832,2317
2985165,471,-338,784,-1511,2471,262,889,56,41,-1324,2493,170
2985203,446,-344,740,-535,2558,-1000,889,-78,4,-1796,2050,-622
2985248,444,-377,743,-875,1251,-1448,910,-163,-26,-1584,404,117
2985286,441,-399,751,-1219,-10,-1235,934,-138,33,-1289,-491,649
2985321,444,-418,781,-1151,-630,-1125,963,-101,55,-978,-864,551
